Status,Property SubType,Address,List Price,Cross street,Beds,Full baths,Half baths,Living area (ft²),Price / ft²,Year Built,Close Date,Close Price,Availability date,Garage spaces,Zip code,Lot size acres,Original list Price,Contract Date,Sold Price / ft²
"Closed","Single Family Residence","3124 Gough St","$2,400,000","Chestnut","3","3","0","2,446","$981","1923","11/02/2012","$2,400,000","","0","94123","","$2,195,000","10/24/2012","$981"
"Closed","Single Family Residence","1410 Jefferson St","$1,975,000","Webster","3","3","0","2,953","$668","1931","09/19/2012","$1,975,000","","0","94123","","$1,850,000","09/12/2012","$668"
"Closed","Single Family Residence","424 Avila St","$3,500,000","Cervantes","5","4","1","3,516","$995","0","07/11/2012","$3,500,000","","0","94123","","$3,500,000","07/11/2012","$995"
"Expired","Single Family Residence","145 Magnolia St","$2,995,000","Buchanan","5","4","1","3,400","$880","2000","","","","0","94123","","$3,250,000","","$880"
"Canceled","Single Family Residence","3012 Gough St","$1,789,000","Chestnut","3","2","1","2,070","$864","1924","","","","0","94123","","$1,789,000","","$864"
"Closed","Single Family Residence","3518 Webster St","$1,535,000","Bay","3","2","0","2,060","$745","1935","01/27/2012","$1,535,000","","0","94123","","$1,500,000","12/21/2011","$745"
"Closed","Single Family Residence","31 Rico Way","$1,620,000","Retiro","4","3","0","2,867","$565","1925","03/27/2012","$1,620,000","","0","94123","","$1,550,000","03/15/2012","$565"
"Closed","Single Family Residence","3700 Broderick St","$2,400,000","Jefferson","3","3","1","2,575","$932","1932","03/16/2012","$2,400,000","","0","94123","","$2,400,000","03/12/2012","$932"
"Closed","Single Family Residence","145 Magnolia St","$2,850,000","Buchanan","5","4","1","3,400","$838","2000","03/01/2012","$2,850,000","","0","94123","","$2,995,000","02/25/2012","$838"
"Closed","Single Family Residence","1751 North Point St","$2,500,000","Fillmore","3","4","0","3,474","$719","1931","02/03/2012","$2,500,000","","0","94123","","$2,500,000","01/18/2012","$719"
"Closed","Single Family Residence","845 Marina Blvd","$2,875,000","Baker","4","3","1","3,766","$763","1941","12/13/2011","$2,875,000","","0","94123","","$2,995,000","12/09/2011","$763"
"Closed","Single Family Residence","3335 Broderick St","$1,625,000","Francisco","3","2","1","2,201","$738","1940","10/28/2011","$1,625,000","","0","94123","","$1,750,000","10/27/2011","$738"
"Closed","Single Family Residence","1639 North Point St","$2,050,000","Buchanan","5","4","0","3,846","$533","1935","08/16/2011","$2,050,000","","0","94123","","$2,200,000","07/30/2011","$533"
"Closed","Single Family Residence","133 Richardson Ave","$1,100,000","Francisco","3","3","0","2,323","$473","1938","09/21/2011","$1,100,000","","0","94123","","$1,295,000","09/06/2011","$473"
"Closed","Single Family Residence","112 Mallorca Way","$3,479,000","Alhambra","5","4","1","4,669","$745","1924","07/14/2011","$3,479,000","","0","94123","","$3,479,000","07/11/2011","$745"
"Closed","Single Family Residence","129 Marina Blvd","$2,250,000","Beach","4","3","0","2,900","$775","1936","07/06/2011","$2,250,000","","0","94123","","$2,195,000","05/23/2011","$775"
"Canceled","Single Family Residence","2435 Chestnut St","$1,950,000","Divisadero","4","3","0","3,300","$590","1924","","","","0","94123","","$1,950,000","","$590"
"Closed","Single Family Residence","3337 Pierce","$1,975,000","Chestnut","3","2","0","2,530","$780","1924","06/17/2011","$1,975,000","","0","94123","","$1,998,000","06/02/2011","$780"
"Closed","Single Family Residence","2050 Jefferson St","$2,580,000","Baker","3","3","1","3,780","$682","1937","03/04/2011","$2,580,000","","0","94123","","$2,750,000","02/22/2011","$682"
"Closed","Single Family Residence","26 Cervantes","$1,600,000","fillmore","3","2","1","2,200","$727","1925","04/26/2011","$1,600,000","","0","94123","","$1,595,000","04/22/2011","$727"
"Closed","Single Family Residence","3265 Baker St","$3,250,000","Bay","5","3","1","4,300","$755","0","12/06/2010","$3,250,000","","0","94123","","$3,499,000","12/05/2010","$755"
"Closed","Single Family Residence","3343 Pierce","$2,600,000","Chestnut","3","3","1","3,496","$743","1924","11/19/2010","$2,600,000","","0","94123","","$2,775,000","11/17/2010","$743"
"Closed","Single Family Residence","2159 Bay","$3,600,000","Scott","4","3","1","4,215","$854","0","01/14/2011","$3,600,000","","0","94123","","$3,799,000","11/28/2010","$854"
"Closed","Single Family Residence","2140 Jefferson St","$6,500,000","Lyon","5","5","1","7,000","$928","1940","01/15/2010","$6,500,000","","0","94123","","$8,180,000","01/13/2010","$928"
"Closed","Single Family Residence","284 Avila St","$1,700,000","Beach","3","2","0","2,562","$663","1926","10/08/2010","$1,700,000","","0","94123","","$1,649,000","09/20/2010","$663"
"Closed","Single Family Residence","45 Avila St","$1,800,000","Chestnut","3","3","0","2,160","$833","0","11/05/2010","$1,800,000","","0","94123","","$1,895,000","11/03/2010","$833"
"Closed","Single Family Residence","159 Cervantes Blvd","$1,875,000","Avila","3","2","1","2,180","$860","1930","08/11/2010","$1,875,000","","0","94123","","$1,895,000","08/02/2010","$860"
"Closed","Single Family Residence","3426 Broderick","$2,575,000","Bay","4","3","1","3,250","$792","1932","08/27/2010","$2,575,000","","0","94123","","$2,665,000","08/23/2010","$792"
"Closed","Single Family Residence","3146 Lyon","$581,000","Richardson & Chestnut","3","2","1","2,240","$259","1927","06/23/1995","$581,000","","0","","","$581,000","04/12/1995","$259"
"Canceled","Single Family Residence","26 Cervantes Blvd","$1,695,000","alhambra","3","2","0","2,200","$770","0","","","","0","94123","","$1,695,000","","$770"
"Closed","Single Family Residence","3235 Webster St","$1,993,705","Chestnut","3","2","0","2,509","$794","1935","08/10/2010","$1,993,705","","0","94123","","$2,195,000","08/02/2010","$794"
"Canceled","Single Family Residence","3271 Baker St","$1,895,000","Bay","4","2","1","3,000","$631","1928","","","","0","94123","","$2,385,000","","$631"
"Closed","Single Family Residence","3535 Broderick St","$1,595,000","Beach St.","3","2","1","2,330","$684","1927","06/23/2010","$1,595,000","","0","94123","","$1,549,000","05/03/2010","$684"
"Canceled","Single Family Residence","3157 Baker St","$3,495,000","Lombard","5","4","0","3,600","$970","2004","","","","0","94123","","$3,495,000","","$970"
"Expired","Single Family Residence","3157 Baker St","$3,695,000","Lombard","5","3","1","4,000","$923","2006","","","","0","94123","","$3,695,000","","$923"
"Closed","Single Family Residence","148 Alhambra St","$2,050,000","Pierce","3","3","1","2,301","$890","1925","02/12/2007","$2,050,000","","0","94123","","$2,050,000","01/26/2007","$890"
"Canceled","Single Family Residence","3159 Baker St","$3,250,000","Francisco","6","4","0","4,023","$807","1927","","","","0","94123","","$3,895,000","","$807"
"Closed","Single Family Residence","3750 Divisadero St","$2,517,500","Jefferson","4","3","1","3,490","$721","1927","10/23/2009","$2,517,500","","0","94123","","$2,695,000","10/19/2009","$721"
"Closed","Single Family Residence","2027 Jefferson St","$2,100,000","Broderick","4","3","1","3,277","$640","1927","10/14/2009","$2,100,000","","0","94123","","$1,895,000","09/22/2009","$640"
"Canceled","Single Family Residence","3271 Baker St","$2,250,000","Bay","4","2","1","3,000","$750","1928","","","","0","94123","","$1,969,000","","$750"
"Canceled","Single Family Residence","148 Alhambra St","$1,999,000","Pierce","3","3","1","2,301","$868","0","","","","0","94123","","$2,149,000","","$868"
"Closed","Single Family Residence","118 Cervantes Blvd","$2,430,000","Beach","4","4","1","2,992","$812","1927","08/21/2009","$2,430,000","","0","94123","","$3,000,000","08/18/2009","$812"
"Closed","Single Family Residence","2596 Chestnut St","$1,330,000","Richardson","3","2","0","2,117","$628","0","06/10/2009","$1,330,000","","0","94123","","$1,695,000","06/01/2009","$628"
"Closed","Single Family Residence","47 Magnolia St","$2,216,500","Laguna and Buchanan","3","3","1","2,700","$820","2009","05/29/2009","$2,216,500","","0","94123","","$2,500,000","05/06/2009","$820"
"Expired","Single Family Residence","3456 Baker St","$3,950,000","Beach","4","3","1","2,240","$1,763","1927","","","","0","94123","","$3,400,000","","$1,763"
"Closed","Single Family Residence","3456 Baker St","$3,450,000","Beach","4","3","1","2,240","$1,540","1927","07/17/2007","$3,450,000","","0","94123","","$3,950,000","05/31/2007","$1,540"
"Canceled","Single Family Residence","145 Mallorca Way","$2,895,000","Alhambra","4","4","0","3,493","$828","1929","","","","0","94123","","$2,995,000","","$828"
"Canceled","Single Family Residence","159 Cervantes Blvd","$2,295,000","Avila","3","2","1","2,180","$1,052","1930","","","","0","94123","","$2,295,000","","$1,052"
"Closed","Single Family Residence","2646 Chestnut","$2,300,000","Lyon","3","2","1","3,640","$631","1928","05/01/2009","$2,300,000","","0","94123","","$2,700,000","04/24/2009","$631"
"Canceled","Single Family Residence","3271 Baker St","$2,125,000","Bay","4","2","1","3,017","$704","1928","","","","0","94123","","$2,595,000","","$704"
"Canceled","Single Family Residence","3627 Scott St","$1,998,000","North Point","4","3","0","2,589","$771","1927","","","","0","94123","","$2,200,000","04/05/2009","$771"
"Closed","Single Family Residence","2652 Chestnut St","$1,400,000","Lyon Street","4","3","0","2,320","$603","1924","04/10/2009","$1,400,000","","0","94123","","$1,700,000","04/10/2009","$603"
"Canceled","Single Family Residence","133 Richardson Ave","$1,600,000","Francisco","3","3","0","2,323","$688","1938","","","","0","94123","","$1,600,000","","$688"
"Canceled","Single Family Residence","3541 Broderick","$1,609,000","Beach","3","3","0","2,600","$618","1927","","","","0","94123","","$1,609,000","","$618"
"Closed","Single Family Residence","3310 Baker","$4,500,000","Bay","5","5","0","4,709","$955","1940","01/21/2009","$4,500,000","","0","94123","","$5,400,000","01/16/2009","$955"
"Closed","Single Family Residence","134 Alhambra St","$1,699,000","Pierce","3","3","0","2,599","$653","1925","11/16/2004","$1,699,000","","0","94123","","$1,795,000","11/01/2004","$653"
"Canceled","Single Family Residence","3525 Broderick","$1,849,000","Beach","3","3","0","2,781","$664","1927","","","","0","94123","","$1,845,000","","$664"
"Closed","Single Family Residence","2429 Francisco","$635,000","Baker","3","2","0","2,725","$233","1926","01/10/1994","$635,000","","0","94123","","$635,000","11/17/1993","$233"
"Expired","Single Family Residence","172 Cervantes","$769,000","Beach/Avila","4","3","0","2,700","$284","1926","","","","0","94123","","$779,950","","$284"
"Canceled","Single Family Residence","3544 Baker","$3,250,000","Jefferson","4","3","1","3,473","$935","1928","","","","0","94123","","$3,395,000","","$935"
"Closed","Single Family Residence","3520 Baker","$2,100,000","Beach","4","3","1","3,200","$656","0","12/01/1998","$2,100,000","","0","94123","","$2,100,000","11/13/1998","$656"
"Closed","Single Family Residence","1430 Jefferson","$1,225,000","Webster","5","3","1","3,080","$397","1932","01/29/1998","$1,225,000","","0","94123","","$1,200,000","12/10/1997","$397"
"Closed","Single Family Residence","1331 Francisco","$1,050,000","Franklin/Gough","3","2","1","2,765","$379","0","07/31/1997","$1,050,000","","0","94123","","$1,050,000","07/09/1997","$379"
"Canceled","Single Family Residence","1331 Francisco","$999,000","Franklin/Gough","3","2","1","2,765","$361","0","","","","0","94123","","$0","","$361"
"Canceled","Single Family Residence","3460 Baker","$1,250,000","Beach","4","3","0","3,000","$416","0","","","","0","94123","","$0","06/03/1996","$416"
"Canceled","Single Family Residence","1384 Francisco St","$1,995,000","Gough","3","2","0","2,052","$972","0","","","","0","94123","","$1,995,000","","$972"
"Expired","Single Family Residence","2652 Chestnut St","$1,900,000","Lyon Street","4","3","0","2,320","$818","1924","","","","0","94123","","$1,900,000","","$818"
"Expired","Single Family Residence","3157 Baker St","$5,000,000","Lombard","5","4","0","5,600","$892","2004","","","","0","94123","","$5,000,000","","$892"
"Canceled","Single Family Residence","3271 Baker St","$2,998,000","Bay","4","2","1","3,017","$993","1928","","","","0","94123","","$2,798,000","","$993"
"Closed","Single Family Residence","239 Mallorca Way","$2,510,000","Cervantes","3","4","1","2,660","$943","1933","08/08/2008","$2,510,000","","0","94123","","$2,695,000","07/11/2008","$943"
"Expired","Single Family Residence","2652 Chestnut St","$2,085,000","Lyon Street","3","3","0","2,324","$897","1924","","","","0","94123","","$2,195,000","","$897"
"Canceled","Single Family Residence","3271 Baker St","$2,998,000","Bay","4","2","1","3,017","$993","1928","","","","0","94123","","$3,395,000","","$993"
"Closed","Single Family Residence","153 Avila St","$2,975,000","Capra Way","3","2","1","2,474","$1,202","1925","05/15/2008","$2,975,000","","0","94123","","$2,695,000","05/01/2008","$1,202"
"Closed","Single Family Residence","827 Marina","$2,995,000","Baker","4","4","1","3,226","$928","0","04/04/2008","$2,995,000","","0","94123","","$2,995,000","03/04/2008","$928"
"Closed","Single Family Residence","3335 Pierce St","$1,975,000","Chestnut Street","3","2","0","2,300","$858","1924","11/27/2006","$1,975,000","","0","94123","","$1,995,000","11/13/2006","$858"
"Closed","Single Family Residence","2150 Beach","$1,100,000","Divisadero/Broderick","4","2","0","2,125","$517","1937","07/23/1999","$1,100,000","","0","94123","","$1,400,000","06/28/1999","$517"
"Closed","Single Family Residence","3200 Baker","$680,000","Francisco","3","2","1","3,000","$226","1926","11/07/1997","$680,000","","0","94123","","$699,000","11/03/1997","$226"
"Closed","Single Family Residence","3299 Baker St","$5,800,000","Bay","5","6","0","6,553","$885","1930","12/19/2006","$5,800,000","","0","94123","","$6,000,000","12/08/2006","$885"
"Closed","Single Family Residence","115 Marina Blvd","$1,600,000","Beach","3","2","0","2,250","$711","1936","01/29/2003","$1,600,000","","0","94123","","$1,695,000","01/15/2003","$711"
"Closed","Single Family Residence","3239 Webster St","$2,175,000","Chestnut","3","3","1","2,720","$799","1935","02/04/2005","$2,175,000","","0","94123","","$1,895,000","01/23/2005","$799"
"Closed","Single Family Residence","142 Cervantes","$1,250,000","Avila","4","3","0","2,260","$553","1927","05/04/1999","$1,250,000","","0","94123","","$1,195,000","04/09/1999","$553"
"Closed","Single Family Residence","2015 Jefferson St","$3,400,000","Baker","4","4","0","3,864","$879","1928","01/15/2008","$3,400,000","","0","94123","","$3,500,000","12/14/2007","$879"
"Closed","Single Family Residence","3134 Baker St","$2,100,000","Francisco","3","3","0","2,558","$820","1926","01/03/2008","$2,100,000","","0","94123","","$1,995,000","12/07/2007","$820"
"Closed","Single Family Residence","210 Richardson Ave","$1,800,000","Francisco","4","4","1","2,960","$608","1939","11/16/2005","$1,800,000","","0","94123","","$1,850,000","09/27/2005","$608"
"Closed","Single Family Residence","3743 Scott St","$2,099,000","prado","3","2","1","2,063","$1,017","1926","11/19/2007","$2,099,000","","0","94123","","$2,099,000","10/24/2007","$1,017"
"Canceled","Single Family Residence","2537 Chestnut St","$2,295,000","Broderick","3","2","0","2,300","$997","1938","","","","0","94123","","$2,295,000","","$997"
"Closed","Single Family Residence","130 Retiro Way","$1,850,000","Marina/Fillmore","4","3","1","2,443","$757","1963","11/07/2007","$1,850,000","","0","94123","","$1,725,000","10/03/2007","$757"
"Closed","Single Family Residence","2330 Bay St","$2,890,000","Broderick","3","2","1","2,658","$1,087","1936","09/13/2007","$2,890,000","","0","94123","","$2,495,000","09/04/2007","$1,087"
"Closed","Single Family Residence","142 Cervantes Blvd","$2,360,000","Beach","3","3","0","2,260","$1,044","1927","07/11/2007","$2,360,000","","0","94123","","$2,290,000","06/28/2007","$1,044"
"Closed","Single Family Residence","2209 North Point St","$2,912,500","Divisadero","4","3","1","3,600","$809","1929","07/06/2007","$2,912,500","","0","94123","","$3,095,000","06/22/2007","$809"
"Closed","Single Family Residence","3460 Baker St","$7,950,000","Beach","3","5","1","5,600","$1,419","1927","06/08/2007","$7,950,000","","0","94123","","$7,950,000","06/05/2007","$1,419"
"Closed","Single Family Residence","2370 Francisco St","$2,650,000","Broderick","4","3","1","3,445","$769","1927","06/15/2007","$2,650,000","","0","94123","","$2,650,000","05/16/2007","$769"
"Closed","Single Family Residence","3456 Baker","$1,500,000","Beach","4","2","1","2,500","$600","0","07/02/1998","$1,500,000","","0","94123","","$1,500,000","06/11/1998","$600"
"Closed","Single Family Residence","25 Retiro","$780,000","Rico","3","2","0","2,600","$300","0","06/14/1996","$780,000","","0","94123","","$799,000","05/27/1996","$300"
"Closed","Single Family Residence","2070 Beach","$1,350,000","Scott & Divisadero","4","3","1","2,154","$626","1926","07/20/2001","$1,350,000","","0","94123","","$1,450,000","06/29/2001","$626"
"Canceled","Single Family Residence","3426 Broderick","$2,250,000","Bay","3","4","0","3,250","$692","1932","","","","0","94123","","$2,250,000","","$692"
"Closed","Single Family Residence","1545 Beach St","$1,895,000","Webster","4","3","1","2,800","$676","1935","02/04/2004","$1,895,000","","0","94123","","$1,849,000","01/09/2004","$676"
"Closed","Single Family Residence","3426 Broderick","$2,050,000","Bay","4","4","0","3,250","$630","1932","12/09/2003","$2,050,000","","0","94123","","$2,250,000","10/15/2003","$630"
"Canceled","Single Family Residence","245 Alhambra","$1,999,000","Avila","5","3","1","2,771","$721","0","","","","0","94123","","$1,995,000","","$721"
"Closed","Single Family Residence","3212 Baker St","$2,306,000","Francisco","4","2","1","2,420","$952","1926","03/22/2006","$2,306,000","","0","94123","","$1,995,000","02/24/2006","$952"
"Canceled","Single Family Residence","3340 Baker St","$4,500,000","Bay","3","3","1","2,963","$1,518","1927","","","","0","94123","","$4,999,000","","$1,518"
"Expired","Single Family Residence","2070 Beach","$1,349,000","Divisadero","4","3","1","2,154","$626","0","","","","0","94123","","$1,349,000","","$626"
"Closed","Single Family Residence","260 Avila","$2,100,000","Capra","3","3","1","2,260","$929","1926","11/20/2006","$2,100,000","","0","94123","","$2,189,000","11/09/2006","$929"
"Closed","Single Family Residence","3700 Broderick St","$2,400,000","Jefferson","3","3","1","2,850","$842","1932","11/14/2006","$2,400,000","","0","94123","","$2,495,000","11/09/2006","$842"
"Closed","Single Family Residence","39 Avila","$2,050,000","Chestnut/Alhambra","4","3","0","2,350","$872","1925","09/12/2006","$2,050,000","","0","94123","","$1,995,000","09/08/2006","$872"
"Closed","Single Family Residence","2258 Beach St","$2,600,000","Baker","3","3","1","3,200","$812","1926","10/03/2006","$2,600,000","","0","94123","","$2,850,000","09/30/2006","$812"
"Canceled","Single Family Residence","276 Mallorca Way","$2,995,000","Beach","5","5","0","2,928","$1,022","1924","","","","0","94123","","$3,350,000","","$1,022"
"Closed","Single Family Residence","112 Mallorca Way","$3,275,000","Chestnut","5","4","1","4,700","$696","1924","08/30/2006","$3,275,000","","0","94123","","$3,495,000","08/21/2006","$696"
"Closed","Single Family Residence","3055 Baker","$930,000","Chestnut","4","2","1","2,900","$320","0","08/08/1997","$930,000","","0","94123","","$959,000","08/07/1997","$320"
"Closed","Single Family Residence","75 Rico Way","$2,535,000","Avila and Retiro","4","3","0","2,984","$849","1931","07/10/2006","$2,535,000","","0","94123","","$2,825,000","06/22/2006","$849"
"Closed","Single Family Residence","3426 Broderick St","$2,875,000","Bay","4","4","0","3,250","$884","1932","07/14/2006","$2,875,000","","0","94123","","$2,775,000","05/29/2006","$884"
"Closed","Single Family Residence","2159 Bay St","$3,324,000","Divisadero","4","3","1","4,250","$782","1927","06/15/2006","$3,324,000","","0","94123","","$3,495,000","06/05/2006","$782"
"Closed","Single Family Residence","245 Alhambra St","$2,695,000","Avila","5","3","1","2,865","$940","1924","07/28/2006","$2,695,000","","0","94123","","$2,695,000","07/24/2006","$940"
"Closed","Single Family Residence","3426 Broderick","$1,500,000","Bay","3","3","0","3,250","$461","1932","03/30/1999","$1,500,000","","0","94123","","$1,395,000","03/24/1999","$461"
"Canceled","Single Family Residence","3426 Broderick St","$2,950,000","Bay","4","4","0","3,250","$907","1932","","","","0","94123","","$2,950,000","","$907"
"Expired","Single Family Residence","3159 Baker St","$4,400,000","FRANCISCO","6","4","0","4,023","$1,093","1927","","","","0","94123","","$4,500,000","","$1,093"
"Canceled","Single Family Residence","2140 Jefferson St","$9,000,000","Lyon","5","5","1","7,000","$1,285","1940","","","","0","94123","","$9,000,000","","$1,285"
"Closed","Single Family Residence","2015 Jefferson St","$3,000,000","Broderick/Baker","4","4","0","3,720","$806","1928","11/18/2005","$3,000,000","","0","94123","","$3,000,000","10/17/2005","$806"
"Expired","Single Family Residence","123 Marina Blvd","$1,775,000","Beach","3","2","0","2,050","$865","1936","","","","0","94123","","$1,775,000","","$865"
"Closed","Single Family Residence","245 Alhambra","$1,950,000","Avila","4","2","1","3,400","$573","1924","12/07/2000","$1,950,000","","0","94123","","$1,695,000","10/20/2000","$573"
"Closed","Single Family Residence","3500 Scott St","$2,000,000","Capra","3","3","1","2,679","$746","1956","04/15/2005","$2,000,000","","0","94123","","$2,100,000","04/09/2005","$746"
"Closed","Single Family Residence","74 Cervantes Blvd","$1,795,000","fillmore","3","2","0","2,300","$780","1925","11/18/2004","$1,795,000","","0","94123","","$1,695,000","11/12/2004","$780"
"Closed","Single Family Residence","210 Richardson Ave","$1,550,000","Francisco","4","4","1","2,960","$523","1939","10/27/2004","$1,550,000","","0","94123","","$1,488,000","10/17/2004","$523"
"Closed","Single Family Residence","3627 Broderick","$2,310,000","Jefferson/Beach","4","3","1","3,721","$620","1927","10/08/2004","$2,310,000","","0","94123","","$2,100,000","10/06/2004","$620"
"Closed","Single Family Residence","831 Marina Blvd","$2,265,000","Baker","3","3","1","2,420","$935","1938","10/04/2004","$2,265,000","","0","94123","","$2,390,000","09/24/2004","$935"
"Expired","Single Family Residence","74 Cervantes Blvd","$1,799,000","Beach","3","2","0","2,300","$782","1925","","","","0","94123","","$1,855,000","","$782"
"Canceled","Single Family Residence","2537 Chestnut St","$1,800,000","Divisadero/Richardson","3","2","0","2,300","$782","1938","","","","0","94123","","$1,800,000","","$782"
"Canceled","Single Family Residence","74 Cervantes Blvd","$1,895,000","Beach","3","2","0","2,500","$758","1925","","","","0","94123","","$1,895,000","","$758"
"Closed","Single Family Residence","85 Rico Way","$2,300,000","Avila","4","3","1","3,378","$680","1940","05/14/2004","$2,300,000","","0","94123","","$2,950,000","04/23/2004","$680"
"Closed","Single Family Residence","821 Marina Blvd","$2,265,000","Baker","5","4","1","3,418","$662","1938","03/30/2004","$2,265,000","","0","94123","","$2,445,000","02/24/2004","$662"
"Closed","Single Family Residence","3700 Broderick St","$2,170,000","Jefferson","3","2","1","2,575","$842","0","02/17/2004","$2,170,000","","0","94123","","$2,200,000","02/02/2004","$842"
"Canceled","Single Family Residence","145 Mallorca","$1,595,000","Toledo","4","2","1","2,980","$535","1929","","","","0","94123","","$1,795,000","","$535"
"Expired","Single Family Residence","3159 Baker","$2,999,000","Francisco","6","4","0","4,000","$749","0","","","","0","94123","","$2,999,000","","$749"
"Canceled","Single Family Residence","3159 Baker","$2,999,000","Francisco","6","4","0","4,000","$749","1927","","","","0","94123","","$3,399,000","","$749"
"Expired","Single Family Residence","3700 Broderick St","$2,500,000","Jefferson","3","3","1","2,822","$885","0","","","","0","94123","","$2,500,000","","$885"
"Canceled","Single Family Residence","3621 Broderick","$1,399,000","Jefferson","4","2","1","2,885","$484","1927","","","","0","94123","","$1,495,000","","$484"
"Expired","Single Family Residence","3700 Broderick St","$2,500,000","Jefferson","3","3","1","2,822","$885","0","","","","0","94123","","$3,000,000","","$885"
"Canceled","Single Family Residence","831 Marina Blvd","$2,400,000","Baker","3","3","1","2,420","$991","1938","","","","0","94123","","$2,400,000","","$991"
"Closed","Single Family Residence","2209 North Point St","$1,625,000","Divisadero/Broderick","3","3","1","3,600","$451","1929","04/03/2003","$1,625,000","","0","94123","","$1,795,000","03/12/2003","$451"
"Closed","Single Family Residence","3456 Baker","$2,350,000","Beach","4","2","1","3,500","$671","1927","08/05/2003","$2,350,000","","0","94123","","$3,150,000","07/08/2003","$671"
"Closed","Single Family Residence","3430 Baker","$1,800,000","Jefferson St.","4","3","0","2,550","$705","1928","07/09/2003","$1,800,000","","0","94123","","$2,995,000","04/24/2003","$705"
"Closed","Single Family Residence","2737 Divisadero","$4,795,000","Vallejo","4","4","1","5,600","$856","0","04/01/2003","$4,795,000","","0","94123","","$5,495,000","03/10/2003","$856"
"Canceled","Single Family Residence","3456 Baker","$3,150,000","Beach","4","2","1","3,200","$984","1927","","","","0","94123","","$3,500,000","","$984"
"Closed","Single Family Residence","145 Mallorca","$1,500,000","Toledo","4","2","1","2,980","$503","1929","01/29/2003","$1,500,000","","0","94123","","$1,595,000","01/11/2003","$503"
"Closed","Single Family Residence","45 Prado","$1,800,000","Cervantes","3","3","1","3,400","$529","0","01/24/2003","$1,800,000","","0","94123","","$1,995,000","12/20/2002","$529"
"Expired","Single Family Residence","2737 Divisadero","$5,495,000","Vallejo","4","4","1","5,600","$981","1914","","","","0","94123","","$5,495,000","","$981"
"Closed","Single Family Residence","145 Richardson","$1,000,000","Chestnut","4","3","1","3,390","$294","1934","06/14/2002","$1,000,000","","0","94123","","$995,000","05/06/2002","$294"
"Closed","Single Family Residence","74 Cervantes","$1,435,000","Beach","3","2","0","2,050","$700","1925","10/02/2002","$1,435,000","","0","94123","","$1,395,000","09/08/2002","$700"
"Canceled","Single Family Residence","2740 Divisadero","$5,295,000","Green","5","3","1","4,930","$1,074","1915","","","","0","94123","","$5,295,000","","$1,074"
"Closed","Single Family Residence","158 Cervantes","$1,770,000","Prado","3","3","1","2,500","$708","1927","06/21/2002","$1,770,000","","0","94123","","$1,495,000","05/29/2002","$708"
"Closed","Single Family Residence","3724 Divisadero","$1,495,000","Beach","3","2","1","2,417","$618","1926","05/21/2002","$1,495,000","","0","94123","","$1,295,000","05/01/2002","$618"
"Closed","Single Family Residence","75 Rico","$1,925,000","Avila-retiro","4","3","0","2,121","$907","0","04/30/2002","$1,925,000","","0","94123","","$1,850,000","04/02/2002","$907"
"Closed","Single Family Residence","245 Mallorca","$2,555,000","Cervantes","5","4","1","4,200","$608","1941","03/26/2002","$2,555,000","","0","94123","","$2,450,000","03/19/2002","$608"
"Closed","Single Family Residence","74 Cervantes","$1,025,000","Beach/Alhambra","3","2","0","2,050","$500","1925","03/29/2002","$1,025,000","","0","94123","","$998,000","03/02/2002","$500"
"Closed","Single Family Residence","2130 Jefferson","$3,100,000","Lyon","3","2","0","2,216","$1,398","1940","12/31/2001","$3,100,000","","0","94123","","$3,000,000","12/27/2001","$1,398"
"Canceled","Single Family Residence","2760 Divisadero","$5,950,000","Green","5","4","1","4,534","$1,312","1915","","","","0","94123","","$5,950,000","","$1,312"
"Canceled","Single Family Residence","44 Toledo","$1,549,000","Malorca","3","3","0","3,100","$499","1929","","","","0","94123","","$1,595,000","","$499"
"Canceled","Single Family Residence","3456 Baker","$3,500,000","Beach","4","2","1","3,500","$1,000","1927","","","","0","94123","","$3,500,000","","$1,000"
"Closed","Single Family Residence","265 Avila","$1,150,000","Beach & Capra","3","2","0","2,121","$542","1926","07/30/2001","$1,150,000","","0","94123","","$1,199,000","07/01/2001","$542"
"Expired","Single Family Residence","87 Cervantes","$1,800,000","Fillmore","3","3","1","2,415","$745","1925","","","","0","94123","","$1,800,000","","$745"
"Closed","Single Family Residence","1331 Francisco","$2,200,000","Gough","3","2","1","2,674","$822","1923","11/16/2000","$2,200,000","","0","94123","","$1,800,000","10/11/2000","$822"
"Closed","Single Family Residence","3520 Baker","$3,350,000","Beach","4","3","1","3,200","$1,046","1928","01/10/2001","$3,350,000","","0","94123","","$3,250,000","11/21/2000","$1,046"
"Closed","Single Family Residence","2555 Chestnut","$1,220,000","Broderick","3","2","1","2,250","$542","1939","02/06/2001","$1,220,000","","0","94123","","$1,195,000","01/15/2001","$542"
"Canceled","Single Family Residence","3426 Broderick","$1,975,000","North Point","3","4","0","3,250","$607","1932","","","","0","94123","","$1,975,000","","$607"
"Expired","Single Family Residence","2555 Chestnut","$995,000","Lombard","3","2","1","2,250","$442","1939","","","","0","94123","","$1,048,888","","$442"
"Closed","Single Family Residence","2034 Beach","$975,000","Scott","3","3","0","2,225","$438","1926","08/11/2000","$975,000","","0","94123","","$975,000","07/13/2000","$438"
"Closed","Single Family Residence","260 Avila","$957,000","Beach","3","3","1","2,260","$423","1926","01/04/2000","$957,000","","0","94123","","$799,000","11/29/1999","$423"
