Status,Property SubType,Address,List Price,Cross street,Beds,Full baths,Half baths,Living area (ft²),Price / ft²,Year Built,Close Date,Close Price,Availability date,Garage spaces,Zip code,Lot size acres,Original list Price,Contract Date,Sold Price / ft²
"Closed","Single Family Residence","2866 Pine St","$3,200,000","Baker","5","4","0","3,432","$932","1900","05/16/2013","$3,200,000","","0","94115","","$2,850,000","04/25/2013","$932"
"Closed","Single Family Residence","2609 Fillmore St","$3,500,000","Broadway","6","3","1","3,923","$892","1884","05/01/2013","$3,500,000","","0","94115","","$3,150,000","04/05/2013","$892"
"Closed","Single Family Residence","1705 Broderick St","$2,865,000","Pine & Bush","3","3","1","2,648","$1,081","1900","06/13/2013","$2,865,000","","0","94115","","$2,895,000","06/11/2013","$1,081"
"Closed","Single Family Residence","2908 Bush","$2,350,000","Lyon","9","3","0","3,770","$623","1880","02/06/2013","$2,350,000","","0","94115","","$2,495,000","01/22/2013","$623"
"Expired","Single Family Residence","2761 Pine St","$1,299,000","Divisadero","4","2","1","2,668","$486","1900","","","","0","94115","","$1,299,000","","$486"
"Closed","Single Family Residence","2609 California","$2,690,000","Pierce","5","5","1","4,013","$670","1890","01/04/2013","$2,690,000","","0","94115","","$2,995,000","11/23/2012","$670"
"Canceled","Single Family Residence","2094 Bush St","$1,995,000","Webster","4","3","1","2,346","$850","1878","","","","0","94115","","$1,995,000","","$850"
"Closed","Single Family Residence","2608 Post St","$1,500,000","Presidio Ave","3","3","0","2,152","$697","2012","11/02/2012","$1,500,000","","0","94115","","$1,495,000","10/22/2012","$697"
"Expired","Single Family Residence","1703 Octavia St","$3,200,000","Bush","5","3","1","3,350","$955","1884","","","","0","94109","","$2,995,000","","$955"
"Closed","Single Family Residence","2683 Pine St","$1,600,000","Scott","3","2","1","2,120","$754","1900","10/30/2012","$1,600,000","","0","94115","","$1,595,000","10/17/2012","$754"
"Canceled","Single Family Residence","1636 Bush St","$999,000","franklin","3","2","0","2,498","$399","1900","","","","0","94109","","$999,000","","$399"
"Closed","Single Family Residence","1802 Scott St","$1,488,000","Bush","3","3","0","2,185","$681","1986","05/23/2012","$1,488,000","","0","94115","","$1,499,000","05/14/2012","$681"
"Closed","Single Family Residence","2973 Pine St","$1,508,000","Lyon","3","2","0","2,837","$531","1900","05/31/2012","$1,508,000","","0","94115","","$1,450,000","05/25/2012","$531"
"Closed","Single Family Residence","2617 Sutter St","$1,395,000","Lyon-Baker","3","2","0","2,100","$664","1898","08/31/2012","$1,395,000","","0","94115","","$1,495,000","08/27/2012","$664"
"Closed","Single Family Residence","1527 Sutter St","$1,355,000","Gough","4","2","0","2,600","$521","1900","09/05/2012","$1,355,000","","0","94109","","$1,495,000","08/04/2012","$521"
"Expired","Single Family Residence","1611 Broderick St","$1,599,000","Bush Street","5","2","0","2,637","$606","1900","","","","0","94115","","$1,711,000","","$606"
"Canceled","Single Family Residence","2005 Buchanan St","$1,699,000","California/Pine","3","3","0","2,436","$697","1900","","","","0","94115","","$1,699,000","","$697"
"Closed","Single Family Residence","2799 Pacific","$11,500,000","Divisadero","11","11","1","16,474","$698","1894","06/15/2012","$11,500,000","","0","94115","","$12,500,000","05/17/2012","$698"
"Closed","Single Family Residence","2950 Pacific","$16,000,000","Baker","7","6","1","11,500","$1,391","1907","07/12/2012","$16,000,000","","0","94115","","$16,500,000","06/19/2012","$1,391"
"Canceled","Single Family Residence","1809 Octavia St","$3,300,000","California Street","4","4","0","3,232","$1,021","1900","","","","0","94109","","$3,100,000","","$1,021"
"Canceled","Single Family Residence","1636 Bush St","$1,199,000","Gough","3","2","1","2,498","$479","1900","","","","0","94109","","$1,199,000","","$479"
"Canceled","Single Family Residence","2683 Pine St","$1,495,000","Scott","3","2","1","2,120","$705","1900","","","","0","94115","","$1,495,000","","$705"
"Closed","Single Family Residence","1521 Baker St","$1,925,000","Bush Street","5","4","0","3,528","$545","1900","04/06/2012","$1,925,000","","0","94115","","$2,195,000","04/02/2012","$545"
"Closed","Single Family Residence","2578 Pine St","$2,395,000","Scott","4","3","0","2,864","$836","1900","04/13/2012","$2,395,000","","0","94115","","$2,395,000","03/05/2012","$836"
"Closed","Single Family Residence","1800 Scott St","$1,450,000","Bush","3","3","0","2,185","$663","1986","01/31/2012","$1,450,000","","0","94115","","$1,450,000","01/13/2012","$663"
"Closed","Single Family Residence","3022 Pine St","$1,299,000","Lyon / Presidio","3","3","0","2,350","$552","1900","03/06/2012","$1,299,000","","0","94115","","$1,299,000","03/05/2012","$552"
"Closed","Single Family Residence","1948 Sutter","$2,245,000","Fillmore","4","3","1","2,980","$753","1875","12/09/2011","$2,245,000","","0","94115","","$2,195,000","11/18/2011","$753"
"Closed","Single Family Residence","7 Broderick St","$1,795,000","Waller","4","3","1","2,743","$654","1896","09/23/2011","$1,795,000","","0","94117","","$1,895,000","08/21/2011","$654"
"Canceled","Single Family Residence","1800 Scott St","$1,450,000","Bush","3","3","0","2,185","$663","1986","","","","0","94115","","$1,450,000","","$663"
"Canceled","Single Family Residence","2477 Sutter St","$2,299,000","Broderick","5","4","1","3,750","$613","0","","","","0","94115","","$2,349,000","","$613"
"Closed","Single Family Residence","2679 California St","$2,335,000","Pierce Street","5","3","1","4,311","$541","1900","07/27/2011","$2,335,000","","0","94115","","$2,995,000","07/20/2011","$541"
"Canceled","Single Family Residence","1742 Broderick","$1,569,000","Pine","4","2","0","2,049","$765","1900","","","","0","94115","","$1,650,000","","$765"
"Closed","Single Family Residence","1847 Scott St","$1,800,000","Pine Street","3","4","0","2,432","$740","1900","06/21/2011","$1,800,000","","0","94115","","$1,900,000","06/02/2011","$740"
"Closed","Single Family Residence","2967 Pine St","$3,025,000","Lyon","4","3","1","3,975","$761","2011","04/13/2011","$3,025,000","","0","94115","","$3,025,000","04/12/2011","$761"
"Closed","Single Family Residence","2279 Pine","$1,950,000","fillmore","3","3","1","2,500","$780","0","02/17/2005","$1,950,000","","0","94115","","$1,900,000","02/15/2005","$780"
"Closed","Single Family Residence","2946 Bush St","$1,505,000","Presidio","3","3","1","2,800","$537","1999","10/28/2010","$1,505,000","","0","94115","","$1,549,000","10/12/2010","$537"
"Closed","Single Family Residence","2605 California St","$2,665,000","Pierce","4","5","1","4,013","$664","1900","03/02/2011","$2,665,000","","0","94115","","$2,795,000","02/18/2011","$664"
"Canceled","Single Family Residence","1847 Scott St","$1,995,000","Pine St","3","4","0","2,432","$820","0","","","","0","94115","","$1,995,000","","$820"
"Closed","Single Family Residence","1806 Laguna St","$1,475,000","Pine","3","2","1","2,020","$730","1900","12/15/2010","$1,475,000","","0","94115","","$1,564,900","12/02/2010","$730"
"Canceled","Single Family Residence","2777 Pine St","$1,850,000","Broderick","3","2","0","2,269","$815","1900","","","","0","94115","","$1,850,000","","$815"
"Canceled","Single Family Residence","2207 Scott","$3,600,000","Clay & Washington","4","4","1","3,035","$1,186","1992","","","","0","94115","","$3,600,000","","$1,186"
"Canceled","Single Family Residence","1847 Scott St","$1,995,000","Pine St","3","4","0","2,432","$820","0","","","","0","94115","","$1,995,000","","$820"
"Closed","Single Family Residence","1701 Gough St","$2,250,000","Pine","4","3","0","3,500","$642","1900","01/27/2011","$2,250,000","","0","94109","","$2,125,000","01/22/2011","$642"
"Canceled","Single Family Residence","1709 Gough St","$1,375,000","California","3","3","0","3,000","$458","1900","","","","0","94109","","$1,499,000","","$458"
"Closed","Single Family Residence","2465 Pacific","$4,200,000","Steiner","4","4","1","3,936","$1,067","1960","11/17/2010","$4,200,000","","0","94115","","$3,995,000","10/19/2010","$1,067"
"Expired","Single Family Residence","3022 Pine","$1,599,000","Presidio","3","3","0","2,526","$633","1900","","","","0","94115","","$1,768,000","","$633"
"Canceled","Single Family Residence","1521 Baker St","$1,649,000","Bush","6","3","0","3,528","$467","1900","","","","0","94115","","$1,799,000","","$467"
"Canceled","Single Family Residence","2605 California","$2,895,000","Pierce","4","5","1","4,013","$721","1900","","","","0","94115","","$2,995,000","","$721"
"Closed","Single Family Residence","2907 Bush St","$1,150,000","Lyon","3","2","1","2,168","$530","1900","07/02/2010","$1,150,000","","0","94115","","$1,199,000","06/18/2010","$530"
"Closed","Single Family Residence","1617 Lyon St","$2,370,000","Pine","4","4","0","3,800","$623","1891","06/08/2010","$2,370,000","","0","94115","","$2,495,000","05/25/2010","$623"
"Canceled","Single Family Residence","2946 Bush St","$1,659,000","Lyon","3","3","1","2,800","$592","1999","","","","0","94115","","$1,749,000","","$592"
"Canceled","Single Family Residence","2946 Bush St","$1,899,000","Presidio","3","3","1","2,800","$678","1999","","","","0","94115","","$2,200,000","","$678"
"Canceled","Single Family Residence","1709 Gough St","$1,949,000","California","4","3","0","3,900","$499","1900","","","","0","94109","","$1,949,000","","$499"
"Closed","Single Family Residence","2334 Pine St","$2,925,000","Fillmore","5","4","1","4,520","$647","1900","07/11/2008","$2,925,000","","0","94115","","$3,095,000","06/19/2008","$647"
"Closed","Single Family Residence","2793 Pine St","$2,250,000","Broderick","3","3","0","2,297","$979","0","01/15/2008","$2,250,000","","0","94115","","$2,295,000","01/02/2008","$979"
"Closed","Single Family Residence","1709 Gough St","$1,550,000","CALIFORNIA","3","3","1","2,880","$538","1895","09/24/2007","$1,550,000","","0","94109","","$1,399,995","07/27/2007","$538"
"Closed","Single Family Residence","2115 Bush St","$1,725,000","Cottage Row","3","2","0","2,310","$746","0","05/22/2007","$1,725,000","","0","94115","","$1,895,000","05/16/2007","$746"
"Closed","Single Family Residence","2948 Bush St","$1,850,000","Presidio","3","3","1","2,800","$660","1999","03/30/2007","$1,850,000","","0","94115","","$1,725,000","03/17/2007","$660"
"Closed","Single Family Residence","2905 Bush St","$2,355,000","Lyon","4","4","0","3,375","$697","0","06/08/2007","$2,355,000","","0","94115","","$2,595,000","06/01/2007","$697"
"Closed","Single Family Residence","2825 Pine St","$1,377,500","Baker","4","3","0","2,280","$604","1900","11/30/2006","$1,377,500","","0","94115","","$1,650,000","11/14/2006","$604"
"Canceled","Single Family Residence","2115 Bush St","$1,895,000","Cottage Row","3","2","0","2,310","$820","0","","","","0","94115","","$1,895,000","","$820"
"Expired","Single Family Residence","2948 Bush St","$1,895,000","Presidio","3","3","1","2,800","$676","1999","","","","0","94115","","$1,895,000","","$676"
"Expired","Single Family Residence","2905 Bush St","$1,225,000","Lyon and Presidio","5","2","0","2,061","$594","1875","","","","0","94115","","$1,295,000","","$594"
"Closed","Single Family Residence","3022 Pine St","$1,525,000","Presido","3","3","0","2,549","$598","1900","06/08/2005","$1,525,000","","0","94115","","$1,395,000","04/21/2005","$598"
"Canceled","Single Family Residence","2105 Pine St","$1,895,000","Buchanan","6","2","0","3,495","$542","1900","","","","0","94115","","$1,895,000","","$542"
"Closed","Single Family Residence","2105 Pine St","$1,750,200","Buchanan","6","2","1","3,495","$500","1900","12/20/2004","$1,750,200","","0","94115","","$1,695,000","12/17/2004","$500"
"Closed","Single Family Residence","2156 Bush St","$1,350,000","Fillmore","3","2","1","2,320","$581","1900","09/08/2004","$1,350,000","","0","94115","","$1,149,000","08/05/2004","$581"
"Closed","Single Family Residence","2572 Pine St","$2,050,000","Scott","4","3","0","2,981","$687","1900","02/08/2005","$2,050,000","","0","94115","","$2,250,000","02/03/2005","$687"
"Canceled","Single Family Residence","1701 Franklin St","$2,895,000","California","10","4","0","7,050","$410","1896","","","","0","94109","","$3,250,000","","$410"
"Closed","Single Family Residence","2634 Bush St","$1,070,000","Divisadero","4","3","0","2,410","$443","1885","06/04/2004","$1,070,000","","0","94115","","$1,125,000","04/15/2004","$443"
"Closed","Single Family Residence","2683 Pine St","$1,225,000","Divisadero","3","2","1","2,120","$577","1900","08/28/2003","$1,225,000","","0","94115","","$1,198,000","08/13/2003","$577"
"Expired","Single Family Residence","2958 Bush","$1,025,000","Presidio","3","2","0","2,060","$497","1987","","","","0","94115","","$1,025,000","","$497"
"Expired","Single Family Residence","2683 Pine St","$1,249,000","Scott","3","2","1","2,120","$589","0","","","","0","94115","","$1,349,000","","$589"
"Closed","Single Family Residence","2632 Bush","$880,000","Broderick","4","3","0","2,478","$355","0","05/02/2003","$880,000","","0","94115","","$895,000","04/29/2003","$355"
"Expired","Single Family Residence","2902 Bush","$939,000","LYON","4","3","0","3,050","$307","1893","","","","0","94115","","$939,000","","$307"
"Expired","Single Family Residence","2844 Bush","$1,395,000","Lyon/Baker","4","4","0","2,820","$494","1886","","","","0","94115","","$1,395,000","","$494"
"Canceled","Single Family Residence","2732 Bush","$659,000","Baker & Broderick","4","3","1","2,300","$286","0","","","","0","94115","","$675,000","","$286"
"Closed","Single Family Residence","2872 Pine","$315,000","","5","2","0","2,440","$129","1900","08/02/1994","$315,000","","0","94115","","$315,000","04/15/1994","$129"
"Closed","Single Family Residence","2907 Bush","$475,000","Presidio","3","2","1","2,168","$219","0","02/13/1995","$475,000","","0","94115","","$475,000","02/13/1995","$219"
"Canceled","Single Family Residence","2140 Bush","$525,000","Webster/Fillmore","3","2","0","3,500","$150","1920","","","","0","94115","","$525,000","","$150"
"Closed","Single Family Residence","1808 Bush","$1,600,000","Octavia","3","3","0","3,875","$412","1900","06/04/2002","$1,600,000","","0","94109","","$1,395,000","04/19/2002","$412"
"Closed","Single Family Residence","2634 Bush","$999,000","Broderick","4","3","0","2,410","$414","0","08/30/2002","$999,000","","0","94115","","$999,000","08/27/2002","$414"
"Closed","Single Family Residence","2948 Bush","$1,362,000","Lyon","3","3","1","2,800","$486","1997","03/29/2002","$1,362,000","","0","94115","","$1,395,000","02/28/2002","$486"
"Canceled","Single Family Residence","2901 Pine","$1,950,000","Corner Of Baker","3","2","1","3,100","$629","0","","","","0","94115","","$1,950,000","","$629"
"Closed","Single Family Residence","2275 Pine","$1,450,000","Fillmore","4","2","0","3,000","$483","1881","07/03/2001","$1,450,000","","0","94115","","$1,495,000","05/08/2001","$483"
"Canceled","Single Family Residence","2907 Bush","$899,000","Presidio","3","2","1","2,600","$345","0","","","","0","94115","","$969,000","","$345"
"Closed","Single Family Residence","1407 Lyon","$695,000","Post","5","2","0","2,000","$347","1900","05/01/2001","$695,000","","0","94115","","$628,000","04/04/2001","$347"
"Canceled","Single Family Residence","2901 Pine","$1,998,000","Baker","3","2","1","3,100","$644","0","","","","0","94115","","$1,999,000","","$644"
"Closed","Single Family Residence","2904 Bush","$1,200,000","Lyon/Baker","4","2","1","2,400","$500","0","08/15/2000","$1,200,000","","0","94115","","$1,200,000","07/27/2000","$500"
"Closed","Single Family Residence","2907 Bush","$745,000","Lyon & Presidio","3","2","1","2,168","$343","1900","10/12/2000","$745,000","","0","94115","","$795,000","09/20/2000","$343"
"Closed","Single Family Residence","1808 Bush","$1,005,000","Octavia","3","2","0","3,875","$259","1900","11/12/1999","$1,005,000","","0","94109","","$995,000","10/04/1999","$259"
"Closed","Single Family Residence","848 Lyon","$838,000","Turk","3","3","0","2,500","$335","0","04/30/1999","$838,000","","0","94115","","$729,000","04/20/1999","$335"
"Canceled","Single Family Residence","2632 Bush","$750,000","Broderick","4","3","0","2,478","$302","0","","","","0","94115","","$799,000","","$302"
"Expired","Single Family Residence","2958 Bush","$715,000","Presidio","3","2","0","2,061","$346","0","","","","0","94115","","$0","","$346"
"Closed","Single Family Residence","2958 Bush","$695,000","Presidio","3","2","0","2,061","$337","0","02/24/1999","$695,000","","0","94115","","$749,000","02/23/1999","$337"
"Closed","Single Family Residence","2760 Bush","$1,510,000","Baker","4","3","1","3,800","$397","0","08/04/1998","$1,510,000","","0","94115","","$1,295,000","05/06/1998","$397"
"Canceled","Single Family Residence","2776 Bush","$995,000","Broderick","3","3","1","2,560","$388","1900","","","","0","94115","","$0","","$388"
"Canceled","Single Family Residence","2958 Bush","$769,000","Presidio","3","2","0","2,061","$373","1987","","","","0","94115","","$0","","$373"
"Closed","Single Family Residence","2723 Pine","$927,000","Divis/Broderick","3","3","0","3,200","$289","1884","09/25/1997","$927,000","","0","94115","","$875,000","09/17/1997","$289"
"Closed","Single Family Residence","2634 Bush","$525,000","Broderick","4","3","0","2,410","$217","0","11/10/1997","$525,000","","0","94115","","$525,000","10/23/1997","$217"
"Closed","Single Family Residence","2377 Bush","$850,000","Pierce","4","2","0","2,056","$413","0","04/28/1998","$850,000","","0","94115","","$850,000","04/25/1998","$413"
"Expired","Single Family Residence","2250 Bush","$895,000","Fillmore","4","3","0","2,890","$309","0","","","","0","94115","","$0","","$309"
"Expired","Single Family Residence","2250 Bush","$949,000","Fillmore","4","3","1","2,890","$328","0","","","","0","94115","","$0","","$328"
"Closed","Single Family Residence","2760 Bush","$910,000","Baker","4","3","1","3,800","$239","0","05/15/1996","$910,000","","0","94115","","$949,000","04/01/1996","$239"
"Closed","Single Family Residence","2946 Pine","$875,000","Baker/Lyon","3","2","1","2,200","$397","0","05/31/1996","$875,000","","0","94115","","$895,000","04/03/1996","$397"
"Closed","Single Family Residence","1850 Laguna St","$1,640,000","Pine","3","2","1","2,496","$657","1900","08/09/2010","$1,640,000","","0","94115","","$1,749,000","07/24/2010","$657"
"Closed","Single Family Residence","2344 California St","$1,850,000","Webster","3","2","0","2,267","$816","1900","07/19/2010","$1,850,000","","0","94115","","$2,199,000","07/01/2010","$816"
"Closed","Single Family Residence","1900 Pierce St","$2,500,000","Pine/California","6","4","0","4,600","$543","0","06/22/2010","$2,500,000","","0","94115","","$2,998,000","06/01/2010","$543"
"Closed","Single Family Residence","2165 California St","$3,500,000","Buchanan","4","4","1","4,509","$776","0","04/27/2010","$3,500,000","","0","94115","","$3,498,000","04/13/2010","$776"
"Canceled","Single Family Residence","58 Wilmot St","$2,499,000","Fillmore","3","2","1","2,400","$1,041","0","","","","0","94115","","$2,499,000","","$1,041"
"Closed","Single Family Residence","1711 Broderick St","$2,910,000","Pine","4","3","1","3,886","$748","1900","12/15/2009","$2,910,000","","0","94115","","$2,695,000","11/20/2009","$748"
"Canceled","Single Family Residence","2605 California St","$2,995,000","Pierce","4","5","1","4,013","$746","1900","","","","0","94115","","$2,995,000","","$746"
"Canceled","Single Family Residence","2477 Sutter St","$2,199,000","Broderick","5","4","1","3,750","$586","0","","","","0","94115","","$2,199,000","","$586"
"Canceled","Single Family Residence","2633 Steiner St","$5,995,000","Pacific Avenue5,995,000","4","2","1","4,612","$1,299","1930","","","","0","94115","","$5,995,000","","$1,299"
"Canceled","Single Family Residence","2016 Buchanan St","$2,370,000","California","3","3","1","3,105","$763","1885","","","","0","94115","","$2,495,000","","$763"
"Canceled","Single Family Residence","1907 Pierce St","$2,475,000","Pine","4","3","1","3,000","$825","1890","","","","0","94115","","$2,475,000","","$825"
"Canceled","Single Family Residence","2477 Sutter St","$2,299,000","Broderick","5","4","1","3,750","$613","0","","","","0","94115","","$2,299,000","","$613"
"Closed","Single Family Residence","1951 Webster St","$1,945,000","California","4","3","1","2,329","$835","1886","02/13/2009","$1,945,000","","0","94115","","$1,975,000","01/30/2009","$835"
"Canceled","Single Family Residence","2477 Sutter St","$2,449,000","Broderick","5","4","1","3,750","$653","0","","","","0","94115","","$2,449,000","","$653"
"Closed","Single Family Residence","1868 Buchanan","$995,000","Bush Street","4","2","0","2,188","$454","1869","12/06/2002","$995,000","","0","94115","","$1,095,000","10/07/2002","$454"
"Closed","Single Family Residence","1815 Sutter St","$1,605,000","Buchanan","4","3","0","2,980","$538","1900","06/22/2004","$1,605,000","","0","94115","","$1,649,000","05/20/2004","$538"
"Canceled","Single Family Residence","1868 Buchanan","$1,150,000","Bush","4","2","0","2,188","$525","1869","","","","0","94115","","$1,150,000","","$525"
"Closed","Single Family Residence","2197 Divisadero","$515,000","Clay & Sacramento","4","3","0","3,358","$153","1900","08/24/1995","$515,000","","0","","","$515,000","06/19/1995","$153"
"Canceled","Single Family Residence","2333 Octavia","$1,495,000","Jackson/Pacific","4","3","1","4,500","$332","1960","","","","0","","","$1,495,000","","$332"
"Expired","Single Family Residence","1600 Baker","$589,000","Bush","4","2","0","3,368","$174","0","","","","0","94115","","$589,000","","$174"
"Closed","Single Family Residence","2521 Octavia","$863,000","Broadway","5","5","0","4,000","$215","1890","10/07/1994","$863,000","","0","","","$863,000","08/18/1994","$215"
"Canceled","Single Family Residence","1818 Baker","$725,000","Sacramento","3","2","0","2,480","$292","1886","","","","0","94115","","$725,000","05/01/1997","$292"
"Canceled","Single Family Residence","1928 Pierce","$659,000","Pine/California","3","2","1","2,200","$299","0","","","","0","94115","","$0","","$299"
"Canceled","Single Family Residence","2605 California St","$3,319,000","Pierce","5","5","1","4,013","$827","1900","","","","0","94115","","$3,495,000","","$827"
"Canceled","Single Family Residence","1920 Scott St","$4,950,000","California","5","3","1","5,113","$968","1900","","","","0","94115","","$4,950,000","","$968"
"Closed","Single Family Residence","1915 Pierce St","$2,595,000","California","5","3","1","2,617","$991","0","02/29/2008","$2,595,000","","0","94115","","$2,495,000","02/01/2008","$991"
"Closed","Single Family Residence","2820 Pacific","$16,000,000","Broderick","5","7","1","9,500","$1,684","1912","12/27/2007","$16,000,000","","0","94115","","$17,500,000","12/18/2007","$1,684"
"Closed","Single Family Residence","1705 Broderick St","$2,800,000","Pine & Bush","3","3","1","2,648","$1,057","0","11/15/2007","$2,800,000","","0","94115","","$2,450,000","10/18/2007","$1,057"
"Closed","Single Family Residence","1703 Octavia St","$1,870,000","Pine","4","3","1","3,116","$600","1873","07/06/2007","$1,870,000","","0","94109","","$2,195,000","06/26/2007","$600"
"Closed","Single Family Residence","210 Steiner","$472,000","Waller","3","2","0","2,023","$233","1881","11/11/1998","$472,000","","0","94117","","$469,000","10/29/1998","$233"
"Closed","Single Family Residence","1711 Baker St","$2,620,000","Pine","3","3","0","2,455","$1,067","1900","05/25/2007","$2,620,000","","0","94115","","$2,495,000","05/01/2007","$1,067"
"Closed","Single Family Residence","1742 Broderick St","$1,825,000","Pine/Bush","3","2","0","2,043","$893","1900","06/04/2007","$1,825,000","","0","94115","","$1,595,000","05/17/2007","$893"
"Closed","Single Family Residence","2307 California St","$1,480,000","Fillmore","3","3","0","2,158","$685","1900","03/08/2005","$1,480,000","","0","94115","","$1,599,950","01/31/2005","$685"
"Closed","Single Family Residence","1948 Sutter St","$1,450,000","Fillmore/Webster","4","2","1","2,664","$544","1900","12/04/2003","$1,450,000","","0","94115","","$1,525,000","10/24/2003","$544"
"Canceled","Single Family Residence","1742 Broderick St","$1,265,000","Bush & Pine","3","2","0","2,049","$617","1900","","","","0","94115","","$1,300,000","","$617"
"Canceled","Single Family Residence","1948 Sutter St","$1,525,000","Fillmore/Webster","4","2","1","2,664","$572","1900","","","","0","94115","","$1,525,000","","$572"
"Canceled","Single Family Residence","2251 Steiner","$2,395,000","Clay","3","2","1","3,120","$767","0","","","","0","94115","","$2,395,000","","$767"
"Closed","Single Family Residence","1915 Pierce","$975,000","California","4","3","0","2,600","$375","0","07/31/1998","$975,000","","0","94115","","$995,000","06/28/1998","$375"
"Canceled","Single Family Residence","2628 Sutter St","$1,248,000","Lyon","5","3","1","2,120","$588","1890","","","","0","94115","","$1,248,000","","$588"
"Closed","Single Family Residence","1855 Laguna St","$2,660,000","Pine","4","3","1","3,300","$806","1900","04/19/2006","$2,660,000","","0","94115","","$2,395,000","03/29/2006","$806"
"Closed","Single Family Residence","1689 Sutter St","$1,260,000","laguna","4","2","0","2,165","$581","1900","12/01/2006","$1,260,000","","0","94109","","$1,349,000","11/09/2006","$581"
"Closed","Single Family Residence","1600 Baker","$567,000","Bush","4","2","0","3,368","$168","0","11/17/1994","$567,000","","0","","","$567,000","10/05/1994","$168"
"Closed","Single Family Residence","2217 California St","$2,150,000","Buchanan","4","2","0","3,220","$667","1880","10/30/2006","$2,150,000","","0","94115","","$2,200,000","10/13/2006","$667"
"Closed","Single Family Residence","1711 Broderick","$908,000","Bush/Pine","3","2","0","2,040","$445","1884","10/22/2003","$908,000","","0","94115","","$969,000","09/19/2003","$445"
"Canceled","Single Family Residence","1611 Broderick St","$1,295,000","BUSH   -  SUTTER","4","2","0","2,637","$491","1900","","","","0","94115","","$1,495,000","","$491"
"Canceled","Single Family Residence","1689 Sutter St","$1,349,000","laguna","4","2","0","2,165","$623","1900","","","","0","94109","","$1,399,000","","$623"
"Closed","Single Family Residence","2605 California St","$2,995,000","Pierce","5","5","1","3,643","$822","1900","07/22/2005","$2,995,000","","0","94115","","$2,950,000","04/15/2005","$822"
"Canceled","Single Family Residence","1611 Broderick St","$1,995,000","Bush","5","2","0","2,637","$756","1900","","","","0","94115","","$1,995,000","","$756"
"Closed","Single Family Residence","1839 Laguna St","$3,335,000","Pine & Bush","5","4","1","4,600","$725","1900","03/17/2006","$3,335,000","","0","94115","","$3,200,000","03/02/2006","$725"
"Closed","Single Family Residence","1948 Sutter St","$2,405,000","Fillmore","4","3","1","3,087","$779","1858","02/24/2006","$2,405,000","","0","94115","","$2,395,000","02/03/2006","$779"
"Canceled","Single Family Residence","1948 Sutter St","$2,485,000","Fillmore","3","3","1","3,087","$804","1858","","","","0","94115","","$2,599,000","","$804"
"Expired","Single Family Residence","2483 Sutter","$499,000","Broderick","4","2","0","2,500","$199","1900","","","","0","94115","","$549,000","","$199"
"Closed","Single Family Residence","2017 Buchanan","$1,675,000","California","4","4","0","3,000","$558","1999","01/11/2000","$1,675,000","","0","94115","","$1,690,000","11/20/1999","$558"
"Closed","Single Family Residence","2377 Bush St","$3,150,000","Pierce","4","3","1","2,930","$1,075","1900","05/25/2023","$3,150,000","","0","94115","0","$2,895,000","05/04/2023","$1,075"
"Canceled","Single Family Residence","2609 Fillmore St","$2,395,000","Pacific","6","3","1","3,131","$764","1900","","","","0","94115","","$2,395,000","07/23/2004","$764"
"Closed","Single Family Residence","1717 Baker St","$1,950,000","Callifornia","3","2","1","2,460","$792","1900","07/09/2004","$1,950,000","","0","94115","","$1,695,000","06/25/2004","$792"
"Closed","Single Family Residence","1900 Webster St","$1,875,000","Pine","3","2","1","2,840","$660","1884","04/15/2004","$1,875,000","","0","94115","","$1,650,000","02/13/2004","$660"
"Closed","Single Family Residence","2820 Pacific","$11,250,000","Broderick","5","5","1","9,500","$1,184","1912","03/10/2004","$11,250,000","","0","94115","","$11,250,000","02/07/2004","$1,184"
"Closed","Single Family Residence","3059 California","$2,700,000","Baker","6","6","1","5,000","$540","0","01/30/2004","$2,700,000","","0","94115","","$2,975,000","01/24/2004","$540"
"Closed","Single Family Residence","1711 Broderick St","$1,020,000","pine","4","2","0","2,040","$500","1900","01/12/2004","$1,020,000","","0","94115","","$1,059,000","12/01/2003","$500"
"Closed","Single Family Residence","1335 Divisadero","$799,888","Ellis / O'Farrell","4","2","0","2,421","$330","1875","11/05/2003","$799,888","","0","94115","","$890,000","11/04/2003","$330"
"Closed","Single Family Residence","2218 Divisadero","$1,475,000","Washington & Clay","4","2","1","2,600","$567","0","10/15/2003","$1,475,000","","0","94115","","$1,425,000","09/15/2003","$567"
"Closed","Single Family Residence","1832 Laguna St","$1,450,000","Bush & Pine","3","2","1","2,200","$659","1900","07/24/2003","$1,450,000","","0","94115","","$1,450,000","07/15/2003","$659"
"Closed","Single Family Residence","2017 Buchanan St","$1,570,000","California","4","3","1","2,850","$550","1890","06/17/2003","$1,570,000","","0","94115","","$1,675,000","06/04/2003","$550"
"Canceled","Single Family Residence","2603 California","$2,249,000","Pierce","6","5","1","4,500","$499","0","","","","0","94115","","$2,495,000","","$499"
"Closed","Single Family Residence","2815 Steiner","$735,000","Vallejo & Green","4","3","0","3,600","$204","1906","12/01/1994","$735,000","","0","","","$735,000","12/01/1994","$204"
"Canceled","Single Family Residence","2016 Buchanan","$1,395,000","California & Pine","3","2","1","2,600","$536","0","","","","0","94115","","$1,495,000","","$536"
"Closed","Single Family Residence","2307 California","$635,000","Fillmore","3","2","1","2,150","$295","0","04/03/1996","$635,000","","0","94115","","$649,000","03/08/1996","$295"
