Status,Property SubType,Address,List Price,Cross street,Beds,Full baths,Half baths,Living area (ft²),Price / ft²,Year Built,Close Date,Close Price,Availability date,Garage spaces,Zip code,Lot size acres,Original list Price,Contract Date,Sold Price / ft²
"Closed","Single Family Residence","3962 Clay St","$4,990,000","Arguello Blvd.","5","5","1","3,915","$1,274","1900","03/30/2018","$4,990,000","","0","94118","0","$4,990,000","03/21/2018","$1,274"
"Closed","Single Family Residence","1809 Lyon St","$4,010,000","Sacramento","3","3","1","3,070","$1,306","1900","03/02/2018","$4,010,000","","0","94115","0","$3,785,000","02/20/2018","$1,306"
"Expired","Single Family Residence","3962 Clay St","$4,990,000","Arguello Boulevard","5","5","0","3,915","$1,274","1900","","","","0","94118","0","$4,990,000","","$1,274"
"Canceled","Single Family Residence","3973 Clay St","$4,590,000","Arguello","8","4","1","5,040","$910","1911","","","","0","94118","0","$4,895,000","","$910"
"Closed","Single Family Residence","3500 Jackson St","$11,000,000","Locust","7","6","1","10,313","$1,066","1906","12/29/2017","$11,000,000","","0","94118","0","$16,000,000","12/23/2017","$1,066"
"Canceled","Single Family Residence","425 Lake St","$4,195,000","5th Avenue","5","4","0","3,620","$1,158","1909","","","","0","94118","0","$4,375,000","","$1,158"
"Closed","Single Family Residence","3840 Clay St","$8,855,000","Maple","7","5","1","5,808","$1,524","1900","11/13/2017","$8,855,000","","0","94118","0","$9,995,000","10/27/2017","$1,524"
"Closed","Single Family Residence","46 Presidio Ave","$4,225,000","Pacific","4","3","1","2,805","$1,506","1916","11/20/2017","$4,225,000","","0","94115","0","$3,995,000","11/03/2017","$1,506"
"Canceled","Single Family Residence","138 8th Ave","$4,496,000","Lake St","4","3","1","4,025","$1,117","1909","","","","0","94118","0","$4,496,000","","$1,117"
"Closed","Single Family Residence","3319 Clay St","$4,300,000","Presidio","4","4","1","3,355","$1,281","1910","11/01/2017","$4,300,000","","0","94118","","$4,350,000","10/11/2017","$1,281"
"Closed","Single Family Residence","314 Walnut St","$8,287,500","Clay","5","5","0","5,325","$1,556","1880","11/03/2017","$8,287,500","","0","94118","0","$8,500,000","10/24/2017","$1,556"
"Closed","Single Family Residence","3829 Clay St","$3,475,000","Maple","5","2","1","3,480","$998","1900","10/14/2014","$3,475,000","","0","94118","0","$3,695,000","09/25/2014","$998"
"Closed","Single Family Residence","159 7th Ave","$4,475,000","Lake","4","4","1","3,795","$1,179","1909","10/20/2017","$4,475,000","","0","94118","0","$4,650,000","10/10/2017","$1,179"
"Closed","Single Family Residence","20 Walnut St","$7,500,000","Pacific","5","4","1","4,598","$1,631","1908","10/25/2017","$7,500,000","","0","94118","0","$6,495,000","10/05/2017","$1,631"
"Closed","Single Family Residence","3317 Washington St","$4,995,000","Presidio","4","3","1","3,313","$1,507","1939","08/31/2017","$4,995,000","","0","94118","0","$4,995,000","05/31/2017","$1,507"
"Closed","Single Family Residence","72 5th Ave","$3,335,000","California","5","3","1","2,940","$1,134","1916","09/26/2017","$3,335,000","","0","94118","0","$3,200,000","09/20/2017","$1,134"
"Closed","Single Family Residence","127 6th Ave","$3,165,000","Lake","5","3","1","3,100","$1,020","1906","09/20/2017","$3,165,000","","0","94118","0","$3,165,000","09/20/2017","$1,020"
"Canceled","Single Family Residence","159 7th Ave","$4,495,000","Lake","4","4","1","3,795","$1,184","0","","","","0","94118","","$4,495,000","","$1,184"
"Canceled","Single Family Residence","3455 Washington St","$8,995,000","Laurel","6","5","0","6,554","$1,372","1960","","","","0","94118","0","$8,995,000","","$1,372"
"Expired","Single Family Residence","26 Presidio Ter","$14,500,000","Arguello","7","7","1","9,405","$1,541","1909","","","","0","94118","0","$16,995,000","","$1,541"
"Closed","Single Family Residence","125 Presidio Ave","$6,100,000","Jackson","6","3","1","4,700","$1,297","1954","04/28/2017","$6,100,000","","0","94115","0","$6,750,000","04/21/2017","$1,297"
"Closed","Single Family Residence","175 8th Ave","$2,415,000","California","3","2","0","2,080","$1,161","1900","03/31/2017","$2,415,000","","0","94118","0","$2,295,000","02/24/2017","$1,161"
"Closed","Single Family Residence","100 Locust St","$8,255,000","Jackson","5","4","1","4,760","$1,734","1920","03/16/2017","$8,255,000","","0","94118","","$6,995,000","03/15/2017","$1,734"
"Closed","Single Family Residence","3383 Pacific Ave","$10,225,000","Walnut","7","8","0","7,860","$1,300","1928","03/17/2017","$10,225,000","","0","94118","0","$14,000,000","03/07/2017","$1,300"
"Closed","Single Family Residence","3810 Washington St","$3,737,500","Maple","4","3","0","2,722","$1,373","1981","12/23/2016","$3,737,500","","0","94118","0","$3,895,000","12/15/2016","$1,373"
"Canceled","Single Family Residence","3962 Clay St","$5,500,000","Arguello","5","5","0","3,915","$1,404","1900","","","","0","94118","0","$5,500,000","","$1,404"
"Closed","Single Family Residence","3323 Clay St","$9,250,000","Presidio","6","5","0","6,505","$1,421","0","10/27/2016","$9,250,000","","0","94118","0","$11,250,000","05/05/2016","$1,421"
"Closed","Single Family Residence","141 2nd Ave","$2,725,000","Lake St.","3","3","1","2,645","$1,030","1900","11/15/2016","$2,725,000","","0","94118","0","$2,850,000","11/14/2016","$1,030"
"Closed","Single Family Residence","822 Lake St","$3,200,000","9th Avenue","3","3","1","3,200","$1,000","1900","09/12/2016","$3,200,000","","0","94118","0","$2,695,000","07/29/2016","$1,000"
"Canceled","Single Family Residence","158 8th Ave","$2,350,000","Lake","5","2","0","2,926","$803","1909","","","","0","94118","0","$2,350,000","","$803"
"Closed","Single Family Residence","37 Presidio Ave","$7,625,000","Pacific Ave","7","5","1","5,690","$1,340","1903","10/13/2016","$7,625,000","","0","94115","0","$7,425,000","09/21/2016","$1,340"
"Closed","Single Family Residence","3800 Washington St","$15,750,000","Maple","14","11","0","20,516","$767","0","07/14/2016","$15,750,000","","0","94118","0","$17,995,000","04/01/2016","$767"
"Closed","Single Family Residence","200 Laurel St","$10,275,000","Washington","6","4","1","6,850","$1,500","1906","04/08/2016","$10,275,000","","0","94118","","$8,995,000","03/22/2016","$1,500"
"Closed","Single Family Residence","3737 Jackson St","$4,475,000","Maple","3","3","0","3,010","$1,486","1910","04/08/2016","$4,475,000","","0","94118","0","$4,300,000","03/25/2016","$1,486"
"Closed","Single Family Residence","127 5th Ave","$3,800,000","Lake & California","5","2","1","3,720","$1,021","1904","04/08/2016","$3,800,000","","0","94118","0","$3,400,000","03/18/2016","$1,021"
"Closed","Single Family Residence","3953 Sacramento St","$4,500,000","Cherry","4","4","1","3,400","$1,323","1908","06/09/2016","$4,500,000","","0","94118","0","$4,850,000","05/20/2016","$1,323"
"Closed","Single Family Residence","3196 Pacific Ave","$6,750,000","Presidio/Lyon","6","4","1","4,615","$1,462","1900","06/22/2016","$6,750,000","","0","94115","0","$7,950,000","05/27/2016","$1,462"
"Closed","Single Family Residence","224 Presidio Ave","$5,300,000","Washington","5","4","1","4,610","$1,149","1902","06/07/2016","$5,300,000","","0","94115","0","$5,800,000","05/09/2016","$1,149"
"Closed","Single Family Residence","3610 Washington St","$11,300,001","Locust","4","4","1","5,650","$2,000","1959","05/20/2016","$11,300,001","","0","94118","0","$7,500,000","05/12/2016","$2,000"
"Closed","Single Family Residence","46 Presidio Ave","$3,900,000","Jackson","4","3","1","2,750","$1,418","1916","11/25/2015","$3,900,000","","0","94115","","$3,695,000","10/23/2015","$1,418"
"Canceled","Single Family Residence","3323 Clay St","$11,000,000","Presidio","6","5","0","6,505","$1,691","0","","","","0","94118","0","$11,000,000","","$1,691"
"Closed","Single Family Residence","3808 Clay St","$4,200,000","Maple","4","2","1","3,100","$1,354","1900","10/16/2015","$4,200,000","","0","94118","0","$4,500,000","10/08/2015","$1,354"
"Closed","Single Family Residence","318 Walnut St","$3,750,000","Clay","4","2","1","2,707","$1,385","1907","10/20/2015","$3,750,000","","0","94118","0","$3,200,000","09/21/2015","$1,385"
"Closed","Single Family Residence","3621 Washington St","$7,500,000","Locust","4","5","0","3,650","$2,054","1925","09/09/2015","$7,500,000","","0","94118","0","$4,995,000","08/14/2015","$2,054"
"Closed","Single Family Residence","24 Presidio Ter","$8,000,000","Arguello Blvd.","6","4","1","5,188","$1,542","1909","05/20/2015","$8,000,000","","0","94118","0","$6,500,000","05/04/2015","$1,542"
"Closed","Single Family Residence","3636 Clay St","$9,000,000","Locust","6","4","1","8,125","$1,107","1899","04/30/2015","$9,000,000","","0","94118","0","$9,500,000","04/22/2015","$1,107"
"Closed","Single Family Residence","3475 Jackson St","$6,175,000","Locust","4","3","1","3,200","$1,929","1920","03/24/2015","$6,175,000","","0","94118","0","$3,995,000","03/18/2015","$1,929"
"Closed","Single Family Residence","200 Laurel St","$6,700,000","Washington","7","3","1","5,595","$1,197","1906","03/24/2015","$6,700,000","","0","94118","0","$7,195,000","03/16/2015","$1,197"
"Canceled","Single Family Residence","3501 Jackson St","$13,500,000","Locust","5","5","1","8,024","$1,682","1922","","","","0","94118","0","$13,500,000","","$1,682"
"Closed","Single Family Residence","177 8th Ave","$2,050,000","Lake & California","3","2","0","2,080","$985","1894","02/27/2015","$2,050,000","","0","94118","0","$1,795,000","02/10/2015","$985"
"Expired","Single Family Residence","3455 Washington St","$7,495,000","Walnut Street","5","5","0","5,225","$1,434","1960","","","","0","94118","0","$7,995,000","","$1,434"
"Closed","Single Family Residence","212 Presidio Ave","$3,775,000","Washington","4","5","0","3,589","$1,051","1902","12/09/2014","$3,775,000","","0","94115","0","$4,050,000","11/16/2014","$1,051"
"Canceled","Single Family Residence","3800 Washington St","$17,995,000","Maple","14","11","0","20,516","$877","0","","","","0","94118","0","$19,989,000","","$877"
"Closed","Single Family Residence","3800 Clay St","$6,300,000","Maple","5","2","1","5,530","$1,139","1905","10/07/2014","$6,300,000","","0","94118","0","$6,750,000","10/02/2014","$1,139"
"Closed","Single Family Residence","3725 Washington St","$8,900,000","Spruce","5","7","1","9,540","$932","1925","10/14/2014","$8,900,000","","0","94118","","$8,995,000","10/05/2014","$932"
"Closed","Single Family Residence","3242 Washington St","$4,150,000","Lyon","6","4","1","5,610","$739","1893","08/27/2014","$4,150,000","","0","94115","","$4,495,000","07/10/2014","$739"
"Canceled","Single Family Residence","3636 Clay St","$9,900,000","Locust","6","4","1","8,125","$1,218","1899","","","","0","94118","0","$11,000,000","","$1,218"
"Closed","Single Family Residence","76 6th Ave","$2,800,000","Lake Street","4","2","1","2,350","$1,191","1905","10/21/2014","$2,800,000","","0","94118","0","$2,200,000","10/07/2014","$1,191"
"Closed","Single Family Residence","628 Lake St","$2,800,000","7th Ave","4","3","1","2,608","$1,073","1907","08/08/2014","$2,800,000","","0","94118","0","$2,800,000","08/08/2014","$1,073"
"Closed","Single Family Residence","3300 Washington St","$6,550,000","Presidio","5","4","1","5,437","$1,204","1925","06/19/2014","$6,550,000","","0","94118","","$7,495,000","05/29/2014","$1,204"
"Closed","Single Family Residence","3902 Clay St","$2,700,000","Cherry","4","2","0","2,400","$1,125","0","06/10/2014","$2,700,000","","0","94118","","$2,250,000","05/08/2014","$1,125"
"Expired","Single Family Residence","3857 Clay St","$6,375,000","Maple","8","7","0","8,000","$796","1900","","","","0","94118","","$6,575,000","","$796"
"Closed","Single Family Residence","141 2nd Ave","$2,600,000","Lake St.","3","3","1","2,554","$1,018","1900","05/15/2014","$2,600,000","","0","94118","","$1,900,000","04/13/2014","$1,018"
"Closed","Single Family Residence","3150 Jackson St","$8,750,000","Presidio Avenue","5","5","1","6,500","$1,346","1906","12/31/2013","$8,750,000","","0","94115","","$11,500,000","12/31/2013","$1,346"
"Closed","Single Family Residence","152 7th Ave","$3,650,000","Lake","4","4","1","3,593","$1,015","0","04/08/2014","$3,650,000","","0","94118","0","$3,479,000","03/19/2014","$1,015"
"Closed","Single Family Residence","3725 Washington St","$8,400,000","Spruce","5","7","1","9,540","$880","1925","04/04/2014","$8,400,000","","0","94118","0","$11,000,000","03/28/2014","$880"
"Closed","Single Family Residence","352 Lake St","$2,850,000","5th Avenue","6","3","0","4,129","$690","1905","10/18/2013","$2,850,000","","0","94118","0","$2,450,000","09/24/2013","$690"
"Closed","Single Family Residence","120 Lake St","$3,425,000","3rd Ave","4","4","1","4,565","$750","1922","10/25/2013","$3,425,000","","0","94118","","$4,050,000","10/07/2013","$750"
"Closed","Single Family Residence","82 6th Ave","$3,650,000","Lake","4","3","1","3,000","$1,216","1904","10/29/2013","$3,650,000","","0","94118","","$3,300,000","10/17/2013","$1,216"
"Closed","Single Family Residence","111 2nd Ave","$2,200,000","Lake","3","3","0","2,187","$1,005","0","03/06/2014","$2,200,000","","0","94118","0","$2,200,000","03/06/2014","$1,005"
"Closed","Single Family Residence","3460 Clay","$7,500,000","Laurel","6","4","1","4,950","$1,515","1900","01/14/2014","$7,500,000","","0","94118","0","$7,750,000","01/14/2014","$1,515"
"Closed","Single Family Residence","100 Spruce St","$7,600,000","Jackson","7","4","1","5,465","$1,390","1910","02/25/2014","$7,600,000","","0","94118","0","$7,995,000","02/14/2014","$1,390"
"Closed","Single Family Residence","3352 Washington St","$4,325,000","Presidio","4","4","1","3,338","$1,295","1940","02/19/2014","$4,325,000","","0","94118","","$4,250,000","02/05/2014","$1,295"
"Closed","Single Family Residence","138 5th Ave","$3,425,000","Lake","5","4","1","3,729","$918","1903","11/15/2013","$3,425,000","","0","94118","","$3,250,000","11/13/2013","$918"
"Closed","Single Family Residence","3311 Jackson St","$3,701,000","Walnut","3","2","1","3,026","$1,223","1928","11/15/2013","$3,701,000","","0","94118","","$2,880,000","08/10/2013","$1,223"
"Closed","Single Family Residence","31 Presidio Ter","$7,750,000","Arguello","7","7","1","8,822","$878","1909","11/27/2013","$7,750,000","","0","94118","0","$8,195,000","11/26/2013","$878"
"Closed","Single Family Residence","2201 Lyon St","$5,250,000","Jackson","6","3","1","3,468","$1,513","1952","09/27/2013","$5,250,000","","0","94115","0","$3,895,000","09/18/2013","$1,513"
"Canceled","Single Family Residence","3800 Washington St","$21,000,000","Maple","8","7","0","17,895","$1,173","1904","","","","0","94118","","$25,000,000","","$1,173"
"Canceled","Single Family Residence","3810 Washington St","$21,000,000","Maple","3","3","0","2,618","$8,021","1981","","","","0","94118","","$25,000,000","","$8,021"
"Canceled","Single Family Residence","3857 Clay St","$6,498,000","Cherry","7","7","0","8,000","$812","1905","","","","0","94118","","$6,989,000","","$812"
"Closed","Single Family Residence","3310 Clay","$4,250,000","Presidio Ave","4","4","1","3,100","$1,370","2013","08/12/2013","$4,250,000","","0","94118","","$3,750,000","08/03/2013","$1,370"
"Closed","Single Family Residence","3935 Washington St","$4,900,000","Cherry","5","5","1","4,700","$1,042","1927","08/15/2013","$4,900,000","","0","94118","","$4,995,000","07/25/2013","$1,042"
"Closed","Single Family Residence","3660 Jackson St","$18,000,000","Maple","6","6","1","8,820","$2,040","1907","07/23/2013","$18,000,000","","0","94118","","$17,500,000","06/20/2013","$2,040"
"Closed","Single Family Residence","3598 Jackson St","$11,000,000","Spruce","7","7","1","10,227","$1,075","1935","06/25/2013","$11,000,000","","0","94118","","$12,500,000","06/20/2013","$1,075"
"Closed","Single Family Residence","34 Presidio Ter","$9,500,000","Arguello","5","6","1","8,040","$1,181","1911","05/10/2013","$9,500,000","","0","94118","","$8,980,000","04/26/2013","$1,181"
"Closed","Single Family Residence","3249 Jackson St","$4,500,000","Presidio","6","5","1","5,627","$799","1895","03/05/2013","$4,500,000","","0","94118","","$4,750,000","02/11/2013","$799"
"Closed","Single Family Residence","3209 Jackson St","$3,650,000","Presidio","4","4","0","3,500","$1,042","1938","02/28/2013","$3,650,000","","0","94118","","$4,250,000","01/22/2013","$1,042"
"Closed","Single Family Residence","3880 Clay St","$4,600,000","Cherry","5","4","1","5,317","$865","1909","03/06/2013","$4,600,000","","0","94118","","$4,600,000","02/22/2013","$865"
"Closed","Single Family Residence","3881 Clay St","$4,695,000","Cherry","4","5","1","4,340","$1,081","1951","03/05/2013","$4,695,000","","0","94118","","$4,695,000","02/12/2013","$1,081"
"Closed","Single Family Residence","130 Locust","$7,700,000","Jackson and Washington","4","5","1","4,900","$1,571","1906","03/27/2013","$7,700,000","","0","94118","","$7,775,000","03/26/2013","$1,571"
"Canceled","Single Family Residence","3249 Jackson St","$4,995,000","Presidio","7","5","1","5,627","$887","1895","","","","0","94118","","$4,995,000","","$887"
"Closed","Single Family Residence","128 4th Ave","$1,899,000","Lake Street","4","4","0","3,000","$633","1900","11/28/2012","$1,899,000","","0","94118","","$2,100,000","11/21/2012","$633"
"Closed","Single Family Residence","3919 Washington St","$3,535,000","Cherry","5","4","1","3,921","$901","1924","10/11/2012","$3,535,000","","0","94118","","$4,250,000","09/07/2012","$901"
"Closed","Single Family Residence","3409 Jackson St","$3,500,000","Laurel","5","3","1","3,102","$1,128","1927","10/02/2012","$3,500,000","","0","94118","","$3,195,000","09/18/2012","$1,128"
"Closed","Single Family Residence","3368 Jackson St","$11,700,000","Laurel","6","6","1","7,928","$1,475","1913","10/25/2012","$11,700,000","","0","94118","","$15,500,000","10/10/2012","$1,475"
"Expired","Single Family Residence","3857 Clay St","$7,395,000","Cherry","7","7","0","8,000","$924","1905","","","","0","94118","","$7,395,000","","$924"
"Closed","Single Family Residence","126 Arguello","$2,500,000","Clay","3","2","1","3,255","$768","1931","05/23/2012","$2,500,000","","0","94118","","$2,500,000","05/23/2012","$768"
"Closed","Single Family Residence","23 Presidio Ter","$5,850,000","Arguello","9","4","0","6,039","$968","1910","05/18/2012","$5,850,000","","0","94118","","$5,850,000","05/02/2012","$968"
"Canceled","Single Family Residence","3561 Sacramento St","$3,595,000","Spruce","5","4","1","3,218","$1,117","0","","","","0","94118","","$3,595,000","","$1,117"
"Closed","Single Family Residence","3935 Washington St","$4,700,000","Cherry","5","5","1","4,700","$1,000","1928","08/29/2012","$4,700,000","","0","94118","","$4,150,000","08/06/2012","$1,000"
"Expired","Single Family Residence","3385 Jackson St","$8,000,000","Laurel","5","4","1","6,798","$1,176","1988","","","","0","94118","","$8,000,000","","$1,176"
"Expired","Single Family Residence","3196 Pacific Ave","$5,900,000","Presidio","6","4","1","4,510","$1,308","1900","","","","0","94115","","$5,900,000","","$1,308"
"Canceled","Single Family Residence","3880 Clay St","$5,150,000","Cherry","5","4","1","5,317","$968","1907","","","","0","94118","","$5,150,000","","$968"
"Closed","Single Family Residence","147 Lake St","$2,200,000","3rd Avenue","4","3","0","3,412","$644","1902","08/22/2012","$2,200,000","","0","94118","","$2,395,000","08/06/2012","$644"
"Closed","Single Family Residence","3731 Jackson St","$3,300,000","Maple","5","4","1","3,315","$995","1919","06/08/2012","$3,300,000","","0","94118","","$3,300,000","05/16/2012","$995"
"Closed","Single Family Residence","3871 Jackson St","$4,250,000","Arguello","4","3","1","3,480","$1,221","1936","07/06/2012","$4,250,000","","0","94118","","$3,495,000","06/28/2012","$1,221"
"Canceled","Single Family Residence","3675 Washington St","$7,350,000","Spruce","7","5","1","6,220","$1,181","1911","","","","0","94118","","$7,350,000","","$1,181"
"Closed","Single Family Residence","118 9th Ave","$1,510,000","Lake","4","2","1","2,441","$618","1904","05/17/2012","$1,510,000","","0","94118","","$1,080,000","04/17/2012","$618"
"Closed","Single Family Residence","224 Presidio Ave","$3,600,000","Washington/Clay","5","4","1","4,200","$857","1902","03/30/2012","$3,600,000","","0","94115","","$3,395,000","03/06/2012","$857"
"Closed","Single Family Residence","3196 Pacific Ave","$4,995,000","Presidio","6","4","1","4,510","$1,107","1900","02/28/2012","$4,995,000","","0","94115","","$5,100,000","02/13/2012","$1,107"
"Closed","Single Family Residence","27 7th Ave","$2,100,000","Lake Street","5","2","1","2,685","$782","1907","01/09/2012","$2,100,000","","0","94118","","$2,499,000","11/22/2011","$782"
"Canceled","Single Family Residence","3865 Clay St","$7,500,000","Maple & Cherry","7","6","1","7,400","$1,013","1908","","","","0","94118","","$7,500,000","","$1,013"
"Closed","Single Family Residence","41 Walnut St","$4,725,000","Pacific","4","5","1","4,568","$1,034","1916","12/16/2011","$4,725,000","","0","94118","","$4,950,000","11/28/2011","$1,034"
"Canceled","Single Family Residence","3300 Washington St","$3,995,000","Presidio","3","3","1","3,800","$1,051","1925","","","","0","94118","","$3,995,000","","$1,051"
"Canceled","Single Family Residence","3675 Washington St","$7,925,000","Spruce","7","5","1","6,220","$1,274","1911","","","","0","94118","","$8,750,000","","$1,274"
"Canceled","Single Family Residence","141 2nd Ave","$2,100,000","Lake Street","3","3","1","2,554","$822","1900","","","","0","94118","","$2,300,000","","$822"
"Closed","Single Family Residence","68 Presidio Ave","$3,300,000","Jackson","4","3","1","4,382","$753","1916","08/25/2011","$3,300,000","","0","94115","","$3,750,000","07/24/2011","$753"
"Closed","Single Family Residence","54 5th Ave","$2,910,000","Lake Street","4","3","0","2,300","$1,265","1905","09/07/2011","$2,910,000","","0","94118","","$2,595,000","08/04/2011","$1,265"
"Canceled","Single Family Residence","3865 Clay St","$8,500,000","Maple & Cherry","7","6","1","7,400","$1,148","1908","","","","0","94118","","$8,500,000","","$1,148"
"Closed","Single Family Residence","3362 Jackson","$9,250,000","Walnut","6","7","0","5,800","$1,594","1903","06/21/2011","$9,250,000","","0","94118","","$10,000,000","05/22/2011","$1,594"
"Closed","Single Family Residence","135 Locust","$3,430,000","Jackson","4","3","1","2,800","$1,225","1906","04/12/2011","$3,430,000","","0","94118","","$3,000,000","03/18/2011","$1,225"
"Expired","Single Family Residence","160 5th Ave","$2,395,000","Lake","5","3","1","2,978","$804","1906","","","","0","94118","","$2,395,000","","$804"
"Closed","Single Family Residence","152 7th Ave","$2,650,000","Lake","4","4","1","3,600","$736","0","04/12/2011","$2,650,000","","0","94118","","$2,750,000","03/21/2011","$736"
"Closed","Single Family Residence","167 8th Ave","$1,350,000","Lake","4","2","0","2,054","$657","1906","12/24/2009","$1,350,000","","0","94118","","$1,795,000","12/16/2009","$657"
"Closed","Single Family Residence","20 Walnut","$4,000,000","Pacific","4","4","1","3,975","$1,006","1908","03/24/2011","$4,000,000","","0","94118","","$3,900,000","03/12/2011","$1,006"
"Closed","Single Family Residence","3659 Washington St","$6,650,000","Locust","5","4","1","6,163","$1,079","1914","03/09/2011","$6,650,000","","0","94118","","$7,000,000","02/24/2011","$1,079"
"Canceled","Single Family Residence","3385 Jackson St","$8,000,000","Laurel","6","4","1","6,798","$1,176","1988","","","","0","94118","","$8,000,000","","$1,176"
"Canceled","Single Family Residence","152 7th Ave","$2,888,000","Lake","4","4","1","3,600","$802","0","","","","0","94118","","$2,888,000","","$802"
"Closed","Single Family Residence","130 Locust St","$3,300,000","Jackson & Washington","6","4","1","4,490","$734","1906","12/09/2010","$3,300,000","","0","94118","","$2,850,000","10/28/2010","$734"
"Closed","Single Family Residence","3346 Clay St","$2,120,000","Presidio","3","2","1","2,754","$769","1900","12/01/2010","$2,120,000","","0","94118","","$2,895,000","11/05/2010","$769"
"Closed","Single Family Residence","3108 Jackson","$4,800,000","lyon","5","5","1","5,100","$941","1916","11/16/2010","$4,800,000","","0","94118","","$4,995,000","11/10/2010","$941"
"Closed","Single Family Residence","115 Spruce St","$3,800,000","Jackson","4","3","1","3,690","$1,029","0","12/17/2010","$3,800,000","","0","94118","","$4,095,000","12/06/2010","$1,029"
"Canceled","Single Family Residence","3471 Washington St","$4,950,000","Laurel","6","4","1","4,979","$994","1906","","","","0","94118","","$4,950,000","","$994"
"Closed","Single Family Residence","3501 Clay St","$5,575,000","Laurel","6","4","1","6,018","$926","1904","01/21/2011","$5,575,000","","0","94118","","$5,750,000","12/14/2010","$926"
"Closed","Single Family Residence","3701 Washington St","$12,100,000","Spruce","7","6","1","10,000","$1,210","1902","01/14/2011","$12,100,000","","0","94118","","$13,450,000","12/30/2010","$1,210"
"Closed","Single Family Residence","50 Walnut St","$4,600,000","Jackson","4","4","1","4,728","$972","0","12/01/2010","$4,600,000","","0","94118","","$4,800,000","11/07/2010","$972"
"Closed","Single Family Residence","1821 Lyon St","$2,100,000","Sacramento","5","3","1","3,420","$614","1895","10/29/2010","$2,100,000","","0","94115","","$2,100,000","10/21/2010","$614"
"Canceled","Single Family Residence","310 Spruce","$2,495,000","Clay","3","2","1","3,450","$723","1904","","","","0","94118","","$2,495,000","","$723"
"Closed","Single Family Residence","37 Walnut","$3,675,000","Pacific/Jackson","5","4","1","3,999","$918","1916","08/19/2010","$3,675,000","","0","94118","","$4,450,000","08/10/2010","$918"
"Canceled","Single Family Residence","1821 Lyon St","$2,695,500","Sacramento","5","3","1","3,420","$788","1895","","","","0","94115","","$3,295,000","","$788"
"Canceled","Single Family Residence","1821 Lyon St","$2,495,000","Sacramento","5","3","1","3,470","$719","1895","","","","0","94115","","$2,695,000","","$719"
"Closed","Single Family Residence","126 6th Ave","$2,960,000","Lake","5","4","0","3,128","$946","1907","05/21/2008","$2,960,000","","0","94118","","$2,895,000","05/12/2008","$946"
"Closed","Single Family Residence","45 5th Ave","$4,250,000","Lake","5","3","1","3,787","$1,122","1905","11/30/2007","$4,250,000","","0","94118","","$3,950,000","11/17/2007","$1,122"
"Closed","Single Family Residence","141 2nd Ave","$2,250,000","Lake","3","3","1","2,554","$880","1900","04/11/2007","$2,250,000","","0","94118","","$2,195,000","03/21/2007","$880"
"Closed","Single Family Residence","95 5th Ave","$2,400,000","Lake","6","3","1","4,200","$571","1905","08/16/2005","$2,400,000","","0","94118","","$2,495,000","07/01/2005","$571"
"Closed","Single Family Residence","46 6th Ave","$3,350,000","Lake Street","6","3","1","3,765","$889","1908","08/12/2004","$3,350,000","","0","94118","","$3,350,000","07/07/2004","$889"
"Closed","Single Family Residence","127 2nd Ave","$2,155,000","Lake & California","5","3","1","2,702","$797","1900","06/07/2004","$2,155,000","","0","94118","","$1,799,000","05/18/2004","$797"
"Canceled","Single Family Residence","95 5th Ave","$2,895,000","Lake","6","3","1","4,200","$689","0","","","","0","94118","","$2,895,000","","$689"
"Closed","Single Family Residence","2 5th Ave","$3,995,000","LAKE","6","2","1","4,522","$883","1909","10/23/2003","$3,995,000","","0","94118","","$3,995,000","10/14/2003","$883"
"Closed","Single Family Residence","68 6th Ave","$1,900,000","Lake Street","5","2","0","3,200","$593","1908","05/22/2003","$1,900,000","","0","94118","","$1,895,000","03/28/2003","$593"
"Closed","Single Family Residence","119 2nd Ave","$650,000","Lake","4","2","1","2,500","$260","0","01/04/1996","$650,000","","0","94118","","$659,000","12/01/1995","$260"
"Closed","Single Family Residence","32 6th Ave","$875,000","North Of Lake","4","2","1","3,128","$279","1905","03/31/1995","$875,000","","0","94118","","$875,000","03/30/1995","$279"
"Closed","Single Family Residence","128 4th Ave","$552,000","Lake & California","5","4","0","3,000","$184","0","07/25/1995","$552,000","","0","94118","","$552,000","06/12/1995","$184"
"Expired","Single Family Residence","2233 Lyon","$3,500,000","Pacific & Washington","6","5","1","4,000","$875","1916","","","","0","","","$3,750,000","","$875"
"Canceled","Single Family Residence","123 4th Ave","$1,598,000","Lake & California","7","6","0","3,500","$456","0","","","","0","94118","","$1,688,500","","$456"
"Canceled","Single Family Residence","121 2nd Ave","$1,795,000","Lake/California","3","3","0","2,950","$608","0","","","","0","94118","","$1,950,000","","$608"
"Canceled","Single Family Residence","1847 Lyon","$995,000","Sacramento","3","2","1","2,053","$484","0","","","","0","94115","","$995,000","","$484"
"Closed","Single Family Residence","141 2nd Ave","$1,800,000","Lake","4","3","1","2,600","$692","1900","09/27/2000","$1,800,000","","0","94118","","$1,595,000","09/12/2000","$692"
"Closed","Single Family Residence","73 6th Ave","$1,125,000","Lake","4","2","1","2,860","$393","1908","10/27/1999","$1,125,000","","0","94118","","$1,095,000","09/16/1999","$393"
"Closed","Single Family Residence","82 5th Ave","$1,150,000","Lake","5","2","1","3,224","$356","1905","05/26/1998","$1,150,000","","0","94118","","$985,000","04/20/1998","$356"
