Status,Property SubType,Address,List Price,Cross street,Beds,Full baths,Half baths,Living area (ft²),Price / ft²,Year Built,Close Date,Close Price,Availability date,Garage spaces,Zip code,Lot size acres,Original list Price,Contract Date,Sold Price / ft²
"Closed","Single Family Residence","2912 Pacific Ave","$9,950,000","Broderick","5","5","1","5,839","$1,704","2003","02/27/2025","$9,950,000","","3","94115","0","$11,000,000","02/22/2025","$1,704"
"Canceled","Single Family Residence","2725 Broadway St","$9,500,000","Divisadero","6","6","2","8,234","$1,153","1983","","","","3","94115","0","$9,500,000","","$1,153"
"Closed","Single Family Residence","2610 Pacific Ave","$8,350,000","Scott St","7","4","4","6,840","$1,220","1900","12/20/2024","$8,350,000","","0","94115","0","$9,500,000","12/05/2024","$1,220"
"Canceled","Single Family Residence","2935 Pacific Ave","$19,500,000","Broderick St","8","7","3","9,390","$2,076","1936","","","","0","94115","0","$19,500,000","","$2,076"
"Closed","Single Family Residence","2611 Pacific Ave","$4,338,000","Pierce Street","4","4","0","2,911","$1,490","1957","10/15/2024","$4,338,000","","4","94115","0","$4,500,000","10/02/2024","$1,490"
"Closed","Single Family Residence","2855 Pacific Ave","$15,250,000","Broderick St","8","7","2","8,960","$1,702","1907","10/30/2024","$15,250,000","","0","94115","0","$16,000,000","10/06/2024","$1,702"
"Canceled","Single Family Residence","2050 Jackson St","$10,500,000","Octavia","4","5","1","5,700","$1,842","1929","","","","2","94109","0","$11,500,000","","$1,842"
"Closed","Single Family Residence","2542 Fillmore St","$6,500,000","Pacific Avenue","5","4","1","4,740","$1,371","1904","09/23/2024","$6,500,000","","2","94115","0","$6,500,000","09/01/2024","$1,371"
"Canceled","Single Family Residence","2604 Pacific Ave","$14,950,000","Pierce","6","6","1","6,520","$2,292","1900","","","","0","94115","0","$14,950,000","09/29/2024","$2,292"
"Duplicate Canceled","Single Family Residence","2154 Pacific Ave","$6,995,000","Laguna","7","7","1","6,415","$1,090","1918","","","","2","94115","0","$7,995,000","10/30/2024","$1,090"
"Canceled","Single Family Residence","2870 Pacific Ave","$13,750,000","Raycliff Terrace","4","4","1","5,050","$2,722","1951","","","","2","94115","0","$14,750,000","","$2,722"
"Sold Off MLS","Single Family Residence","2834 Jackson St","$7,340,000","Divisadero","5","4","1","5,021","$1,461","1908","04/30/2024","$7,340,000","","0","94115","0","$7,340,000","04/30/2024","$1,461"
"Closed","Single Family Residence","3090 Pacific Ave","$9,600,000","Lyon St","5","5","2","6,170","$1,555","1929","05/23/2024","$9,600,000","","0","94115","0","$12,500,000","05/09/2024","$1,555"
"Canceled","Single Family Home","2611 Pacific Avenue","$4,980,000","","4","2","1","2,911","$1,710","1957","","","","4","94115","","$4,980,000","","$1,710"
"Canceled","Single Family Residence","2839 Pacific Ave","$13,900,000","Divisadero","5","5","1","8,650","$1,606","1912","","","","0","94115","0","$13,900,000","","$1,606"
"Closed","Single Family Residence","3015 Pacific Ave","$9,000,000","Baker","6","6","1","7,405","$1,215","1912","03/14/2024","$9,000,000","","0","94115","0","$8,000,000","03/08/2024","$1,215"
"Closed","Single Family Residence","2620 Buchanan St","$12,600,000","Pacific","6","7","1","8,350","$1,508","1900","01/29/2025","$12,600,000","","0","94115","0","$15,100,000","01/24/2025","$1,508"
"Closed","Single Family Residence","2249 Broadway St","$6,649,000","Fillmore","7","6","0","7,115","$934","1918","02/20/2024","$6,649,000","","0","94115","0","$6,649,000","02/12/2024","$934"
"Canceled","Single Family Residence","2709 Jackson Street","$7,500,000","","7","5","1","6,187","$1,212","1988","","","","0","94115","0","$7,500,000","","$1,212"
"Canceled","Single Family Residence","3015 Pacific Ave","$8,500,000","Baker","6","6","1","7,405","$1,147","1912","","","","0","94115","0","$8,500,000","","$1,147"
"Sold Off MLS","Single Family Residence","2610 Pacific Ave","$8,300,000","Scott","7","4","4","6,370","$1,302","1900","11/22/2023","$8,300,000","","0","94115","0","$8,300,000","10/21/2023","$1,302"
"Canceled","Single Family Residence","2800 Pacific Ave","$11,990,000","Divisadero","5","4","2","8,179","$1,465","1908","","","","0","94115","0","$14,995,000","","$1,465"
"Canceled","Single Family Residence","2467 Pacific Ave","$15,100,000","Fillmore St","6","6","2","6,990","$2,160","1911","","","","0","94115","0","$15,100,000","","$2,160"
"Canceled","Single Family Residence","1823 Jackson St","$5,595,000","Gough","6","6","2","5,584","$1,001","1897","","","","0","94109","0","$5,595,000","","$1,001"
"Canceled","Single Family Residence","2249 Broadway St","$6,695,000","Fillmore","7","6","0","7,115","$940","1918","","","","0","94115","0","$6,995,000","","$940"
"Closed","Single Family Residence","3007 Jackson St","$6,800,000","Baker","6","3","2","5,550","$1,225","1918","08/29/2023","$6,800,000","","0","94115","0","$7,200,000","08/11/2023","$1,225"
"Sold Off MLS","Single Family Residence","2627 Steiner St","$9,500,000","Broadway","3","3","3","4,920","$1,930","0","01/27/2023","$9,500,000","","0","94115","0","$9,500,000","01/03/2023","$1,930"
"Closed","Single Family Residence","2518 Jackson St","$16,500,000","Steiner","7","5","1","9,175","$1,798","1900","03/28/2022","$16,500,000","","0","94115","0","$17,500,000","03/28/2022","$1,798"
"Closed","Single Family Residence","2505 Pacific Ave","$14,500,000","Steiner Street","6","4","2","6,377","$2,273","1889","10/08/2021","$14,500,000","","0","94115","0","$13,500,000","10/04/2021","$2,273"
"Canceled","Single Family Residence","2780 Broadway","$19,995,000","Divisadero & Broderick","4","5","1","6,000","$3,332","1962","","","","0","94115","0","$19,995,000","","$3,332"
"Sold Off MLS","Single Family Residence","2519 Pierce St","$9,500,000","Broadway","5","4","1","4,352","$2,182","1910","06/14/2021","$9,500,000","","0","94115","0","$9,500,000","05/10/2021","$2,182"
"Closed","Single Family Residence","3045 Pacific Ave","$6,300,000","Baker Street","6","4","0","4,810","$1,309","1924","12/18/2020","$6,300,000","","0","94115","0","$7,500,000","12/04/2020","$1,309"
"Canceled","Single Family Residence","2415 Octavia St","$4,945,000","Broadway","7","5","0","4,410","$1,121","1904","","","","0","94109","0","$5,495,000","","$1,121"
"Canceled","Single Family Residence","2799 Broadway St","$37,000,000","Broderick","6","9","0","11,635","$3,180","0","","","","0","94115","","$39,000,000","","$3,180"
"Canceled","Single Family Residence","2834 Jackson St","$8,000,000","Divisadero","5","4","1","5,021","$1,593","1908","","","","0","94115","0","$8,500,000","","$1,593"
"Canceled","Single Family Residence","2889 Pacific Ave","$9,500,000","Broderick","6","6","1","7,300","$1,301","1890","","","","0","94115","0","$9,500,000","","$1,301"
"Closed","Single Family Residence","2891 Jackson St","$3,600,000","Broderick Street","3","2","1","2,295","$1,568","1900","10/26/2020","$3,600,000","","0","94115","0","$3,750,000","10/05/2020","$1,568"
"Canceled","Single Family Residence","2780 Broadway St","$19,995,000","Divisadero & Broderick","4","5","1","6,000","$3,332","1962","","","","0","94115","0","$23,500,000","","$3,332"
"Closed","Single Family Residence","2604 Jackson St","$7,500,000","Pierce","4","3","1","3,319","$2,259","1957","09/11/2020","$7,500,000","","0","94115","0","$7,450,000","09/11/2020","$2,259"
"Canceled","Single Family Residence","2973 Jackson St","$8,700,000","Baker","6","6","0","7,475","$1,163","1911","","","","0","94115","0","$8,700,000","","$1,163"
"Canceled","Single Family Residence","2602 Pacific Ave","$17,900,000","Pierce St","5","6","0","7,050","$2,539","1889","","","","0","94115","0","$19,950,000","08/14/2020","$2,539"
"Expired","Single Family Residence","3199 Jackson","$32,000,000","Presidio Ave","9","15","0","24,000","$1,333","1905","","","","0","94115","0","$32,000,000","","$1,333"
"Closed","Single Family Residence","2312 Pacific Ave","$8,750,000","Webster","6","5","1","7,485","$1,169","1908","06/15/2020","$8,750,000","","0","94115","0","$8,750,000","06/01/2020","$1,169"
"Closed","Single Family Residence","2342 Broadway St","$18,000,000","Fillmore","5","8","0","6,855","$2,625","0","06/08/2020","$18,000,000","","0","94115","","$18,000,000","05/26/2020","$2,625"
"Duplicate Canceled","Single Family Residence","2780 Broadway St","$23,500,000","Divisadero & Broderick","4","5","1","6,000","$3,916","1962","","","","0","94115","0","$23,500,000","","$3,916"
"Closed","Single Family Residence","2420 Pacific Ave","$22,000,000","Steiner","6","4","0","9,500","$2,315","1908","04/03/2020","$22,000,000","","0","94115","0","$28,000,000","04/03/2020","$2,315"
"Canceled","Single Family Residence","2973 Jackson St","$8,700,000","Baker","6","6","0","7,475","$1,163","1911","","","","0","94115","0","$9,700,000","","$1,163"
"Closed","Single Family Residence","2331 Jackson St","$6,900,000","Fillmore","4","4","1","3,720","$1,854","1900","02/19/2020","$6,900,000","","0","94115","0","$6,350,000","02/19/2020","$1,854"
"Closed","Single Family Residence","2940 Jackson St","$4,999,999","Broderick","4","3","1","2,445","$2,044","1900","09/23/2019","$4,999,999","","0","94115","0","$4,500,000","09/23/2019","$2,044"
"Closed","Single Family Residence","2414 Webster","$4,400,000","Pacific","3","3","1","2,955","$1,489","1900","09/30/2019","$4,400,000","","0","94115","","$4,550,000","09/23/2019","$1,489"
"Closed","Single Family Residence","2503 Broadway","$7,000,000","Pierce","5","3","1","3,915","$1,787","0","10/15/2019","$7,000,000","","0","94115","0","$6,500,000","10/01/2019","$1,787"
"Closed","Single Family Residence","2440 Scott St","$5,700,000","Jackson","4","3","1","4,392","$1,297","1922","08/08/2019","$5,700,000","","0","94115","0","$5,995,000","07/26/2019","$1,297"
"Canceled","Single Family Residence","2440 Scott St","$6,050,000","Jackson","4","3","1","4,392","$1,377","1922","","","","0","94115","0","$6,350,000","","$1,377"
"Closed","Single Family Residence","1 Raycliff Ter","$7,685,000","Broderick","4","3","1","4,101","$1,873","1950","05/10/2019","$7,685,000","","0","94115","0","$8,000,000","04/30/2019","$1,873"
"Closed","Single Family Residence","2424 Divisadero St","$3,525,000","Pacific","4","3","1","3,850","$915","1916","05/28/2019","$3,525,000","","0","94115","0","$3,995,000","05/15/2019","$915"
"Closed","Single Family Residence","3001 Pacific Ave","$15,850,000","Baker","8","6","1","13,643","$1,161","1906","04/23/2019","$15,850,000","","0","94115","0","$16,000,000","08/14/2018","$1,161"
"Closed","Single Family Residence","2714 Pacific Ave","$11,900,000","Scott","4","4","1","4,930","$2,413","1914","04/24/2019","$11,900,000","","0","94115","0","$9,990,000","04/15/2019","$2,413"
"Closed","Single Family Residence","2457 Scott","$6,200,000","Pacific","6","6","1","5,876","$1,055","1901","04/08/2019","$6,200,000","","0","94115","","$6,950,000","03/25/2019","$1,055"
"Closed","Single Family Residence","2324 Pacific Ave","$14,000,000","Webster","8","8","1","11,328","$1,235","1906","04/08/2019","$14,000,000","","0","94115","0","$15,000,000","04/08/2019","$1,235"
"Canceled","Single Family Residence","2457 Scott","$6,950,000","Pacific","6","6","1","5,876","$1,182","1901","","","","0","94115","","$695,000,000","11/04/2018","$1,182"
"Closed","Single Family Residence","1 Raycliff Ter","$7,600,000","Pacific","4","3","1","4,105","$1,851","1950","10/15/2018","$7,600,000","","0","94115","0","$8,000,000","10/03/2018","$1,851"
"Closed","Single Family Residence","2209 Pacific Ave","$12,300,000","Buchanan","5","6","1","6,715","$1,831","1915","07/16/2018","$12,300,000","","0","94115","0","$12,300,000","07/16/2018","$1,831"
"Canceled","Single Family Residence","2015 Pacific Ave","$5,850,000","Octavia","5","6","0","4,805","$1,217","1894","","","","0","94115","0","$5,850,000","","$1,217"
"Closed","Single Family Residence","3020 Pacific Ave","$16,500,000","Baker","9","5","0","6,540","$2,522","1900","04/20/2018","$16,500,000","","0","94115","0","$16,500,000","04/20/2018","$2,522"
"Closed","Single Family Residence","1785 Broadway St","$3,700,000","Gough","6","5","1","3,647","$1,014","1900","01/16/2018","$3,700,000","","0","94109","0","$3,895,000","12/01/2017","$1,014"
"Closed","Single Family Residence","46 Presidio Ave","$4,225,000","Pacific","4","3","1","2,805","$1,506","1916","11/20/2017","$4,225,000","","0","94115","0","$3,995,000","11/03/2017","$1,506"
"Expired","Single Family Residence","3001 Pacific Ave","$22,000,000","Baker","15","10","0","13,643","$1,612","1906","","","","0","94115","0","$22,000,000","","$1,612"
"Canceled","Single Family Residence","2015 Pacific Ave","$5,850,000","Octavia","5","6","0","4,805","$1,217","1900","","","","0","94109","0","$5,850,000","","$1,217"
"Closed","Single Family Residence","2232 Jackson St","$4,000,000","Webster","3","3","0","2,174","$1,839","1900","10/10/2017","$4,000,000","","0","94115","0","$3,700,000","09/28/2017","$1,839"
"Closed","Single Family Residence","1994 Jackson St","$9,425,000","Octavia","5","6","1","5,490","$1,716","1941","09/12/2017","$9,425,000","","0","94109","","$10,750,000","09/04/2017","$1,716"
"Closed","Single Family Residence","2502 Jackson St","$6,600,000","Steiner","5","5","1","4,325","$1,526","1930","07/18/2017","$6,600,000","","0","94115","","$7,499,000","06/30/2017","$1,526"
"Closed","Single Family Residence","2411 Broadway","$9,200,000","Steiner","5","4","1","5,200","$1,769","1936","05/30/2017","$9,200,000","","0","94115","","$9,995,000","05/12/2017","$1,769"
"Canceled","Single Family Residence","2440 Scott St","$6,545,000","Jackson","4","3","1","4,392","$1,490","1922","","","","0","94115","0","$6,745,000","","$1,490"
"Closed","Single Family Residence","20 Raycliff Ter","$4,995,000","Pacific Ave","5","4","0","3,431","$1,455","1941","01/20/2017","$4,995,000","","0","94115","","$4,995,000","01/20/2017","$1,455"
"Canceled","Single Family Residence","2440 Scott St","$6,895,000","Jackson","4","3","1","4,392","$1,569","1922","","","","0","94115","0","$6,895,000","","$1,569"
"Closed","Single Family Residence","2342 Octavia St","$5,000,000","Pacific","4","3","1","2,945","$1,697","1939","10/27/2016","$5,000,000","","0","94109","0","$4,995,000","10/21/2016","$1,697"
"Closed","Single Family Residence","2640 Steiner St","$4,150,000","Broadway","4","3","1","3,300","$1,257","1893","11/10/2016","$4,150,000","","0","94115","0","$4,450,000","10/22/2016","$1,257"
"Closed","Single Family Residence","2627 Steiner St","$8,100,000","Broadway","3","4","0","4,570","$1,772","1929","05/06/2016","$8,100,000","","0","94115","0","$8,000,000","04/26/2016","$1,772"
"Closed","Single Family Residence","2620 Buchanan St","$4,700,000","Broadway","5","5","1","6,756","$695","1889","04/05/2016","$4,700,000","","0","94115","0","$6,500,000","04/05/2016","$695"
"Closed","Single Family Residence","2815 Pacific Ave","$8,295,000","Divisadero","5","5","1","5,000","$1,659","1926","06/03/2016","$8,295,000","","0","94115","0","$8,295,000","06/03/2016","$1,659"
"Closed","Single Family Residence","2635 Broadway","$7,900,000","Normandie","4","4","1","3,060","$2,581","1969","06/30/2016","$7,900,000","","0","94115","0","$8,250,000","06/24/2016","$2,581"
"Closed","Single Family Residence","3196 Pacific Ave","$6,750,000","Presidio/Lyon","6","4","1","4,615","$1,462","1900","06/22/2016","$6,750,000","","0","94115","0","$7,950,000","05/27/2016","$1,462"
"Expired","Single Family Residence","2505 Divisadero St","$10,995,000","Pacific","8","8","0","10,100","$1,088","1900","","","","0","94115","0","$11,850,000","","$1,088"
"Closed","Single Family Residence","2600 Jackson St","$11,000,000","Pierce St","5","5","1","6,810","$1,615","1895","04/20/2016","$11,000,000","","0","94115","0","$7,900,000","04/15/2016","$1,615"
"Canceled","Single Family Residence","2635 Broadway","$8,900,000","Normandie","4","4","1","3,060","$2,908","1969","","","","0","94115","0","$9,500,000","","$2,908"
"Closed","Single Family Residence","2820 Jackson St","$4,000,000","Divisadero","5","3","1","3,212","$1,245","1900","12/14/2015","$4,000,000","","0","94115","0","$4,500,000","11/25/2015","$1,245"
"Closed","Single Family Residence","46 Presidio Ave","$3,900,000","Jackson","4","3","1","2,750","$1,418","1916","11/25/2015","$3,900,000","","0","94115","","$3,695,000","10/23/2015","$1,418"
"Canceled","Single Family Residence","2635 Broadway","$9,500,000","Normandie","4","4","1","3,060","$3,104","1969","","","","0","94115","0","$9,500,000","","$3,104"
"Closed","Single Family Residence","2209 Pacific Ave","$9,950,000","Buchanan","4","4","0","6,715","$1,481","1915","11/05/2015","$9,950,000","","0","94115","0","$9,495,000","11/04/2015","$1,481"
"Closed","Single Family Residence","3003 Jackson St","$5,627,000","Baker","5","4","1","4,275","$1,316","1891","06/11/2015","$5,627,000","","0","94115","0","$5,200,000","05/02/2015","$1,316"
"Closed","Single Family Residence","2604 Pacific Ave","$10,995,000","Scott","6","6","1","6,520","$1,686","1900","02/24/2015","$10,995,000","","0","94115","","$10,995,000","02/17/2015","$1,686"
"Closed","Single Family Residence","2519 Pierce St","$7,875,000","Broadway","5","4","1","4,825","$1,632","1910","02/24/2015","$7,875,000","","0","94115","0","$8,500,000","01/19/2015","$1,632"
"Closed","Single Family Residence","2040 Jackson","$14,000,000","Octavia","5","6","1","7,100","$1,971","0","11/21/2014","$14,000,000","","0","94115","0","$15,000,000","11/18/2014","$1,971"
"Closed","Single Family Residence","2330 Lyon St","$10,117,400","Broadway","6","6","1","6,175","$1,638","1927","04/29/2014","$10,117,400","","0","94115","","$11,950,000","04/12/2014","$1,638"
"Closed","Single Family Residence","2881 Jackson St","$6,415,000","Broderick","4","4","0","5,000","$1,283","1900","05/05/2014","$6,415,000","","0","94115","","$6,600,000","05/05/2014","$1,283"
"Closed","Single Family Residence","2342 Octavia St","$3,700,000","Pacific","4","3","1","2,945","$1,256","1939","05/21/2014","$3,700,000","","0","94109","0","$3,795,000","05/20/2014","$1,256"
"Closed","Single Family Residence","3150 Jackson St","$8,750,000","Presidio Avenue","5","5","1","6,500","$1,346","1906","12/31/2013","$8,750,000","","0","94115","","$11,500,000","12/31/2013","$1,346"
"Closed","Single Family Residence","2200 Lyon St","$2,900,000","Jackson","3","2","1","2,400","$1,208","1923","05/13/2014","$2,900,000","","0","94115","0","$2,100,000","04/23/2014","$1,208"
"Canceled","Single Family Residence","2724 Pacific Ave","$30,000,000","Divisadero","7","7","0","13,500","$2,222","1894","","","","0","94115","0","$30,000,000","","$2,222"
"Expired","Single Family Residence","2881 Jackson St","$6,600,000","Broderick","4","4","0","5,000","$1,320","1900","","","","0","94115","","$6,600,000","","$1,320"
"Canceled","Single Family Residence","2342 Octavia St","$3,795,000","Pacific","4","3","1","2,945","$1,288","1939","","","","0","94109","","$3,795,000","","$1,288"
"Closed","Single Family Residence","2666 Broadway St","$8,650,000","Divisadero","4","4","1","4,953","$1,746","1940","12/30/2013","$8,650,000","","0","94115","","$11,250,000","12/22/2013","$1,746"
"Closed","Single Family Residence","2201 Lyon St","$5,250,000","Jackson","6","3","1","3,468","$1,513","1952","09/27/2013","$5,250,000","","0","94115","0","$3,895,000","09/18/2013","$1,513"
"Closed","Single Family Residence","2570 Jackson St","$9,600,000","Steiner","11","8","1","9,885","$971","1924","07/31/2013","$9,600,000","","0","94115","","$9,500,000","07/26/2013","$971"
"Closed","Single Family Residence","2622 Jackson St","$13,300,000","Pierce","7","6","0","11,450","$1,161","1895","10/17/2013","$13,300,000","","0","94115","0","$12,995,000","10/04/2013","$1,161"
"Closed","Single Family Residence","2701 Pacific Ave","$8,600,000","Scott","7","4","0","7,200","$1,194","1897","07/16/2013","$8,600,000","","0","94115","","$8,900,000","06/18/2013","$1,194"
"Closed","Single Family Residence","2908 Pacific Ave","$6,500,000","Broderick","5","5","1","6,000","$1,083","2002","12/26/2012","$6,500,000","","0","94115","","$6,995,000","12/12/2012","$1,083"
"Closed","Single Family Residence","2209 Pacific Ave","$7,400,000","Buchanan","5","6","1","5,894","$1,255","1915","11/29/2012","$7,400,000","","0","94115","","$7,950,000","10/19/2012","$1,255"
"Canceled","Single Family Residence","2505 Divisadero St","$9,250,000","Pacific","8","8","1","10,100","$915","1900","","","","0","94115","","$9,250,000","","$915"
"Closed","Single Family Residence","2223 Pacific Ave","$3,550,000","Webster","3","2","1","3,625","$979","1900","10/26/2012","$3,550,000","","0","94115","","$3,350,000","10/25/2012","$979"
"Closed","Single Family Residence","2535 Laguna St","$2,400,000","Pacific","5","3","0","4,858","$494","1906","05/22/2012","$2,400,000","","0","94115","","$2,249,000","04/24/2012","$494"
"Canceled","Single Family Residence","1805 Broadway St","$3,995,000","Octavia","7","5","1","4,400","$907","1892","","","","0","94109","","$3,995,000","","$907"
"Expired","Single Family Residence","2698 Pacific Ave","$9,800,000","Scott","8","8","0","12,667","$773","1906","","","","0","94115","","$9,800,000","","$773"
"Expired","Single Family Residence","2800 Pacific Ave","$12,500,000","Divisadero","5","4","1","8,120","$1,539","1899","","","","0","94115","","$12,500,000","","$1,539"
"Expired","Single Family Residence","3196 Pacific Ave","$5,900,000","Presidio","6","4","1","4,510","$1,308","1900","","","","0","94115","","$5,900,000","","$1,308"
"Canceled","Single Family Residence","2209 Pacific Ave","$7,950,000","Buchanan","5","7","0","5,900","$1,347","1915","","","","0","94115","","$9,500,000","","$1,347"
"Closed","Single Family Residence","2940 Jackson St","$3,400,000","Broderick","4","3","1","3,708","$916","1900","04/06/2012","$3,400,000","","0","94115","","$3,395,000","03/06/2012","$916"
"Canceled","Single Family Residence","1805 Broadway St","$4,195,000","Gough","7","5","1","4,400","$953","1892","","","","0","94109","","$4,195,000","","$953"
"Closed","Single Family Residence","3196 Pacific Ave","$4,995,000","Presidio","6","4","1","4,510","$1,107","1900","02/28/2012","$4,995,000","","0","94115","","$5,100,000","02/13/2012","$1,107"
"Closed","Single Family Residence","1751 Broadway","$3,200,000","Gough","5","3","1","4,526","$707","1900","12/21/2011","$3,200,000","","0","94109","","$3,495,000","11/30/2011","$707"
"Canceled","Single Family Residence","2701 Broadway","$28,500,000","Divisadero","7","7","0","16,400","$1,737","1910","","","","0","94115","","$32,000,000","","$1,737"
"Canceled","Single Family Residence","2815 Pacific Ave","$6,450,000","Divisadero","5","5","1","5,000","$1,290","1926","","","","0","94115","","$6,450,000","","$1,290"
"Closed","Single Family Residence","68 Presidio Ave","$3,300,000","Jackson","4","3","1","4,382","$753","1916","08/25/2011","$3,300,000","","0","94115","","$3,750,000","07/24/2011","$753"
"Closed","Single Family Residence","2434 Broadway","$4,950,000","Steiner","5","5","1","4,959","$998","1903","09/15/2011","$4,950,000","","0","94115","","$4,950,000","09/11/2011","$998"
"Canceled","Single Family Residence","1823 Jackson St","$4,995,000","Gough","6","6","0","6,650","$751","1895","","","","0","94109","","$4,995,000","","$751"
"Canceled","Single Family Residence","2698 Pacific Ave","$11,200,000","Scott Street","9","7","1","12,600","$888","1904","","","","0","94115","","$14,000,000","","$888"
"Canceled","Single Family Residence","2834 Jackson St","$3,400,000","Divisadero","5","4","1","4,646","$731","1908","","","","0","94115","","$3,750,000","","$731"
"Closed","Single Family Residence","2420 Pacific Ave","$7,400,000","Steiner","10","8","1","10,650","$694","1901","05/17/2011","$7,400,000","","0","94115","","$12,800,000","05/05/2011","$694"
"Closed","Single Family Residence","2312 Gough St","$2,210,000","Pacific","4","3","1","3,968","$556","1900","03/31/2011","$2,210,000","","0","94109","","$2,142,000","03/16/2011","$556"
"Canceled","Single Family Residence","2409 Octavia","$2,599,000","Pacific","6","4","1","5,950","$436","0","","","","0","94109","","$3,447,000","02/04/2011","$436"
"Canceled","Single Family Residence","1823 Jackson St","$5,250,000","Gough","6","6","1","6,650","$789","1895","","","","0","94109","","$5,850,000","","$789"
"Expired","Single Family Residence","2312 Gough St","$2,595,000","Broadway","4","3","1","3,968","$653","0","","","","0","94109","","$2,595,000","","$653"
